,id,PMID Link,DOI Link,PMID,DOI,Title,Abstract,Authors,Affiliations,Year,Date,Journal,Citations
0,0,"""https://pubmed.ncbi.nlm.nih.gov/35780303""","""http://www.ncbi.nlm.nih.gov/pmc/articles/pmc9303605/""","""35780303""","""PMC9303605""","""Comparing the toxicity and disease control rate of radiotherapy for prostate cancer between salvage settings after high-intensity focused ultrasound therapy and initial settings""","""The purpose of this retrospective study was to compare the toxicity and disease control rate of radiotherapy for prostate cancer in salvage settings after high-intensity focused ultrasound (HIFU) therapy (HIFU cohort) with those in radical settings (non-HIFU cohort). From 2012 to 2020, 215 patients were identified for this study and 17 were treated in the salvage settings after HIFU. The median follow-up time was 34.5 months (range: 7-102 months, inter-quartile range [IQR]: 16-64 months). Genitourinary (GU) and gastrointestinal (GI) adverse events were evaluated in acute and late periods with Common Terminology Criteria for Adverse Events version 5, and the rates of biochemical-clinical failure free survival (BCFS) and overall survival (OS) were estimated. The cumulative incidence of late GU Grade 2 or greater toxicity after five years was significantly different between the non-HIFU and HIFU cohorts with rates of 7.3% and 26.2%, respectively (P = 0.03). Regarding GI Grade 2 or greater toxicity, there was no significant difference between the two cohorts. The 5y-BCFS was 84.2% in the non-HIFU cohort and 69.5% in the HIFU cohort with no significant difference (P = 0.10) and the 5y-OS was 95.9% and 92.3%, respectively (P = 0.47). We concluded that the possibility of increased late GU Grade 2 or greater should be considered when applying salvage radiotherapy for local recurrence after HIFU.""","""['Toshihisa Kuroki', 'Sunao Shoji', 'Toyoaki Uchida', 'Takeshi Akiba', 'Shigeto Kabuki', 'Ryuta Nagao', 'Tsuyoshi Fukuzawa', 'Yoshitsugu Matsumoto', 'Tomomi Katsumata', 'Natsumi Futakami', 'Tatsuya Mikami', 'Yoji Nakano', 'Yuri Toyoda', 'Tsuyoshi Takazawa', 'Etsuo Kunieda', 'Akitomo Sugawara']""","""[]""","""2022""","""None""","""J Radiat Res""","""['11C choline PET guided salvage radiotherapy with volumetric modulation arc therapy and hypofractionation for recurrent prostate cancer after HIFU failure: preliminary results of tolerability and acute toxicity.', 'Salvage Radiotherapy for Recurrent Prostate Cancer after High-Intensity Focused Ultrasound Therapy: Quality of Life and Functional Outcome.', 'Proton Therapy as Salvage Treatment for Local Relapse of Prostate Cancer Following Cryosurgery or High-Intensity Focused Ultrasound.', 'Systematic review of the efficacy and safety of high-intensity focussed ultrasound for the primary and salvage treatment of prostate cancer.', 'Salvage radiotherapy following HiFU: An institutional series and literature review.']"""
0,0,"""https://pubmed.ncbi.nlm.nih.gov/32809473""","""http://www.ncbi.nlm.nih.gov/books/nbk560638/""","""32809473""","""NBK560638""","""Paraneoplastic Cerebellar Degeneration""","""Paraneoplastic syndromes constitute a group of uncommon manifestations that are noted in patients with different types of malignancies. The underlying mechanism is not a direct spread but could be hormonal, caused by active proteins or peptides secreted by malignant cells such as antidiuretic hormone (ADH), parathyroid hormone-related peptide (PTHrP) or adrenocorticotrophic hormone (ACTH). They also can be autoimmune, caused by crossreacting antibodies or immune cells produced in the human body in response to malignant tumors, such as Lambert Eaton syndrome, paraneoplastic cerebellar degeneration, and limbic encephalitis. They can also be related to cytokines produced by tumor cells or the immune system. Paraneoplastic syndromes can occur with multiple types of malignancies, including but not limited to breast cancer, small cell lung cancer, squamous cell lung cancer, Hodgkin lymphoma, mesothelioma, renal cell carcinoma, and multiple other malignancies.    Clinicians need to be familiar with the presentations of paraneoplastic syndromes as they can be the first presenting symptoms of an underlying malignancy. Failure to identify these syndromes may result in delayed diagnosis of cancer and poor clinical outcomes. These syndromes are not directly related to tumor invasion, metastatic disease symptoms, or due to adverse treatment effects.   Paraneoplastic neurological syndromes (PNS) are a unique subset of paraneoplastic syndromes. Caused by cross-reactive antibodies called onconeural antibodies, these are antibodies produced by the immune system in response to malignant tumors. These onconeural antibodies can attack different parts of the nervous system resulting in various neurological manifestations.   Paraneoplastic cerebellar degeneration (PCD) is one of the more commonly seen paraneoplastic neurological syndromes. It is caused by immune-mediated injury to cerebellar Purkinje cells. It is associated with multiple malignancies but, most commonly, breast and pelvic malignancies. PCD has also been reported in patients with Hodgkin lymphoma, gastric cancer, prostate cancer, and small cell lung cancer. PCD can progress rapidly over a few weeks and can result in severe disability.""","""['Ragia Aly', 'Prabhu D. Emmady']""","""[]""","""None""","""None""","""None""","""['Small-cell lung cancer, paraneoplastic cerebellar degeneration and the Lambert-Eaton myasthenic syndrome.', 'Paraneoplastic Encephalomyelitis.', 'Paraneoplastic neurological syndromes: unusual presentations of cancer. A practical review.', 'A single center retrospective study of paraneoplastic neurological syndromes with positive onconeural antibodies.', 'Paraneoplastic neurological syndromes and onconeural antibodies: clinical and immunological aspects.']"""
0,0,"""https://pubmed.ncbi.nlm.nih.gov/35780240""","""http://www.ncbi.nlm.nih.gov/pmc/articles/pmc9250190/""","""35780240""","""PMC9250190""","""CDK6 is upregulated and may be a potential therapeutic target in enzalutamide-resistant castration-resistant prostate cancer""","""Background:   Androgen deprivation therapy (ADT) is still the first-line treatment of prostate cancer (PCa). However, after a certain period of therapy, primary PCa inevitably progresses into castration-resistant PCa (CRPC). Enzalutamide (Enz) is an androgen receptor (AR) signal inhibitor which can delay the progression of CRPC and increase survival of patients with metastatic CRPC. However, the mechanisms involved in enzalutamide-resistant (EnzR) CRPC are still controversial. In the study, we used bioinformatic methods to find potential genes that correlated with the occurrence of EnzR CRPC.  Methods:   We collected RNA sequencing data of the EnzR CRPC cell line LNCaP (EnzR LNCaP) from GSE44905, GSE78201, and GSE150807. We found the hub genes from the three datasets. Then we tested the expression of the hub genes in different databases and the potential drugs that can affect the hub genes. Finally, we verified the hub gene expression and drug function.  Results:   From GSE44905, GSE78201 and GSE150807, we found 45 differentially expressed genes (DEGs) between LNCaP and EnzR LNCaP. Ten hub genes were found in the protein-protein interaction (PPI) network. The expression of hub gene and survival analysis were analyzed by different databases. We found that cyclin-dependent kinase 6 (CDK6) was highly expressed in both the EnzR LNCaP cell and PCa patients. Ten potential small molecules could suppress CDK6 expression as per ""CLUE COMMAND"" findings. Finally, we found the expression of CDK6 increased in both PCa patients' samples, CRPC and EnzR PCa cell lines. Three potential CDK6 inhibitors, namely apigenin, chrysin and fisetin, can decrease cell proliferation.  Conclusions:   The study proved that the abnormal overexpression of CDK6 may be a reason behind EnzR CRPC occurrence and suppression CDK6 expression may help treat EnzR CRPC.""","""['Xi Chen#', 'Yechen Wu#', 'Xinan Wang', 'Chengdang Xu', 'Licheng Wang', 'Jingang Jian', 'Denglong Wu', 'Gang Wu']""","""[]""","""2022""","""None""","""Eur J Med Res""","""['Preclinical Study using Malat1 Small Interfering RNA or Androgen Receptor Splicing Variant 7 Degradation Enhancer ASC-J9® to Suppress Enzalutamide-resistant Prostate Cancer Progression.', 'Preclinical studies using cisplatin/carboplatin to restore the Enzalutamide sensitivity via degrading the androgen receptor splicing variant 7 (ARv7) to further suppress Enzalutamide resistant prostate cancer.', 'ISL1 promotes enzalutamide resistance in castration-resistant prostate cancer (CRPC) through epithelial to mesenchymal transition (EMT).', 'Understanding the mechanisms of androgen deprivation resistance in prostate cancer at the molecular level.', 'The Crucial Role of AR-V7 in Enzalutamide-Resistance of Castration-Resistant Prostate Cancer.', 'Identification of key enzalutamide-resistance-related genes in castration-resistant prostate cancer and verification of RAD51 functions.', 'Plasmatic MicroRNAs and Treatment Outcomes of Patients with Metastatic Castration-Resistant Prostate Cancer: A Hospital-Based Cohort Study and In Silico Analysis.', 'CCNB1 and AURKA are critical genes for prostate cancer progression and castration-resistant prostate cancer resistant to vinblastine.']"""
0,0,"""https://pubmed.ncbi.nlm.nih.gov/35780048""","""https://doi.org/10.1016/j.euo.2022.06.001""","""35780048""","""10.1016/j.euo.2022.06.001""","""Combination of Androgen Deprivation Therapy with Radical Local Therapy Versus Androgen Deprivation Therapy Alone for Newly Diagnosed Oligometastatic Prostate Cancer: A Phase II Randomized Controlled Trial""","""Background:   Previous studies suggested that men with metastatic prostate cancer might benefit from local treatment of the primary tumor.  Objective:   To determine whether radical local therapy (RLT) improves survival for men with oligometastatic prostate cancer (OMPCa).  Design, setting, and participants:   This open-label randomized controlled trial included patients with newly diagnosed OMPCa defined as five or fewer bone or extrapelvic lymph node metastases and no visceral metastases.  Intervention:   Patients were randomly allocated to androgen deprivation therapy (ADT) or ADT and RLT. Men allocated RLT received either cytoreductive radical prostatectomy (RP) or prostate radiation therapy (RT) with a radical dose schedule.  Outcome measurements and statistical analysis:   The primary outcome was radiographic progression-free survival (rPFS). Secondary outcomes were overall survival (OS) and prostate-specific antigen (PSA) progression-free survival.  Results and limitations:   Between September 2015 and March 2019, 200 patients were randomized, with 100 men allocated to each group. The median age was 68 yr and the median PSA at diagnosis was 99 ng/ml. In the study group, 96 patients underwent RLT (85 RP and 11 RT). In the control group, 17 patients eventually received RLT (15 RP and two RT). All patients were included for an intention-to-treat analysis. After a median follow-up of -48 mo, the median rPFS was not reached in the study group and was 40 mo in the control group (hazard ratio [HR] 0.43, 95% confidence interval [CI] 0.27-0.70; p = 0.001). The 3-yr OS rate was 88% for the study group and 70% for the control group (HR 0.44, 95% CI 0.24-0.81; p = 0.008).  Conclusions:   Men with newly diagnosed OMPCa who received ADT plus RLT (mainly prostatectomy) had significantly higher rates of rPFS and OS than those who received ADT alone.  Patient summary:   This study investigated the effect of radical local therapy (RLT) of the primary tumor on survival in patents with oligometastatic prostate cancer. In our group, RLT improved radiographic progression-free and overall survival.""","""['Bo Dai', 'Sheng Zhang', 'Fang-Ning Wan', 'Hong-Kai Wang', 'Jun-Yu Zhang', 'Qi-Feng Wang', 'Yun-Yi Kong', 'Xue-Jun Ma', 'Miao Mo', 'Yao Zhu', 'Xiao-Jian Qin', 'Guo-Wen Lin', 'Ding-Wei Ye']""","""[]""","""2022""","""None""","""Eur Urol Oncol""","""['Prostatectomy in Patients with Oligometastatic Hormone-sensitive Prostate Cancer? Not Yet.', 'Radical Prostatectomy or Radiotherapy in Oligometastatic Prostate Cancer: Is It Nearly Time To Call It a Draw?', 'Re: Bo Dai, Sheng Zhang, Fan-Ning Wan, et al. Combination of Androgen Deprivation Therapy with Radical Local Therapy Versus Androgen Deprivation Therapy Alone for Newly Diagnosed Oligometastatic Prostate Cancer\xa0: A Phase 2 Randomized Controlled Trial. Eur Urol Oncol 2022;5:519-25.', 'Cytoreductive Radical Prostatectomy in Men with Prostate Cancer and Skeletal Metastases.', 'Phase II Trial of Enzalutamide and Androgen Deprivation Therapy with Salvage Radiation in Men with High-risk Prostate-specific Antigen Recurrent Prostate Cancer: The STREAM Trial.', 'Effect on Survival of Androgen Deprivation Therapy Alone Compared to Androgen Deprivation Therapy Combined with Concurrent Radiation Therapy to the Prostate in Patients with Primary Bone Metastatic Prostate Cancer in a Prospective Randomised Clinical Trial: Data from the HORRAD Trial.', 'EAU guidelines on prostate cancer. Part II: Treatment of advanced, relapsing, and castration-resistant prostate cancer.', 'Prostate-Specific Antigen-Based Screening for Prostate Cancer: A Systematic Evidence Review for the U.S. Preventive Services Task Force Internet.', 'An Updated Systematic and Comprehensive Review of Cytoreductive Prostatectomy for Metastatic Prostate Cancer.', 'What is the ideal combination therapy in de novo, oligometastatic, castration-sensitive prostate cancer?']"""
0,0,"""https://pubmed.ncbi.nlm.nih.gov/35779949""","""https://doi.org/10.1016/j.bulcan.2022.05.003""","""35779949""","""10.1016/j.bulcan.2022.05.003""","""Cancer epidemiology in Algeria, 1996-2019""","""Introduction:   Cancer is a major public health problem in Algeria. The aim of this article was to estimate trends in cancer incidence in Oran, Algeria, over the period 1996-2019.  Patients and methods:   Nine cancer sites were analyzed. Incidence data over the 1996-2019 period were collected from the Oran cancer registry. The annual percent changes in incidence rates were evaluated with Joinpoint analysis.  Results:   Between 1996 and 2019, unfavorable trends in incidence were observed for lung and colorectal cancers in both sexes, as well as female breast cancer. In contrast, a continuous decrease in incidence rates of cervical cancer were observed. As for the prostate, no corresponding trend was emerged for this cancer.  Conclusion:   The upward trend in incidence rates for some cancers underscores the need to strengthen prevention efforts.""","""['Mourad Raiah', 'Khadidja Terki', 'Lydia Benrabah', 'Fatima Ammour', 'Abdellah Lounis', 'Zoubir Ahmed Fouatih']""","""[]""","""2022""","""None""","""Bull Cancer""","""['Time trends and age-period-cohort effects on the incidence of the most frequent cancers in Oran, Algeria, 1999-2018.', 'Trend analysis and projection of cancer incidence in China between 1989 and 2008.', 'Thyroid cancer incidence and trends by demographic and tumor characteristics in Oran, Algeria: 1993-2013, a population-based analysis.', 'Annual report to the nation on the status of cancer, 1975-2000, featuring the uses of surveillance data for cancer prevention and control.', 'Cervical cancer in the Maghreb country (Morocco - Algeria - Tunisia) : epidemiological, clinical profile and control policy.', 'Breast cancer knowledge and practices amongst women in Algeria.']"""
0,0,"""https://pubmed.ncbi.nlm.nih.gov/35779791""","""https://doi.org/10.1016/j.canlet.2022.215807""","""35779791""","""10.1016/j.canlet.2022.215807""","""Featuring the guest editors for the Special Issue on Prostate Cancer, Cancer Letters""","""None""","""['Chee Wai Chua', 'Marianna Kruithof-de Julio']""","""[]""","""2022""","""None""","""Cancer Lett""","""['RNA biology-featuring the special issue guest editors ""cancer letters"".', 'Spotlight on prostate cancer: the latest evidence and current controversies.', 'Cancer Letters special issue hepatobiliary cancer featuring the guest editor.', 'Prostatic oncology.', 'Tumor focality in prostate cancer: implications for focal therapy.']"""
0,0,"""https://pubmed.ncbi.nlm.nih.gov/35779479""","""https://doi.org/10.1016/j.compbiomed.2022.105766""","""35779479""","""10.1016/j.compbiomed.2022.105766""","""Graph-based relevancy-redundancy gene selection method for cancer diagnosis""","""Nowadays, microarray data processing is one of the most important applications in molecular biology for cancer diagnosis. A major task in microarray data processing is gene selection, which aims to find a subset of genes with the least inner similarity and most relevant to the target class. Removing unnecessary, redundant, or noisy data reduces the data dimensionality. This research advocates a graph theoretic-based gene selection method for cancer diagnosis. Both unsupervised and supervised modes use well-known and successful social network approaches such as the maximum weighted clique criterion and edge centrality to rank genes. The suggested technique has two goals: (i) to maximize the relevancy of the chosen genes with the target class and (ii) to reduce their inner redundancy. A maximum weighted clique is chosen in a repetitive way in each iteration of this procedure. The appropriate genes are then chosen from among the existing features in this maximum clique using edge centrality and gene relevance. In the experiment, several datasets consisting of Colon, Leukemia, SRBCT, Prostate Tumor, and Lung Cancer, with different properties, are used to demonstrate the efficacy of the developed model. Our performance is compared to that of renowned filter-based gene selection approaches for cancer diagnosis whose results demonstrate a clear superiority.""","""['Saeid Azadifar', 'Mehrdad Rostami', 'Kamal Berahmand', 'Parham Moradi', 'Mourad Oussalah']""","""[]""","""2022""","""None""","""Comput Biol Med""","""['Gene selection for microarray data classification via multi-objective graph theoretic-based method.', 'SVM-RFE with MRMR filter for gene selection.', 'Recursive gene selection based on maximum margin criterion: a comparison with SVM-RFE.', 'Filter versus wrapper gene selection approaches in DNA microarray domains.', 'Graph- and rule-based learning algorithms: a comprehensive review of their applications for cancer type classification and prognosis using genomic data.', 'A Two-Phase Feature Selection Method for Identifying Influential Spreaders of Disease Epidemics in Complex Networks.', 'Data mining techniques in breast cancer diagnosis at the cellular-molecular level.', 'Comparison of cancer subtype identification methods combined with feature selection methods in omics data analysis.', 'An interaction and feedback mechanism-based group decision-making for emergency medical supplies supplier selection using T-spherical fuzzy information.', 'Optimal Feature Selection-Based Dental Caries Prediction Model Using Machine Learning for Decision Support System.']"""
0,0,"""https://pubmed.ncbi.nlm.nih.gov/35779414""","""https://doi.org/10.1016/j.bios.2022.114505""","""35779414""","""10.1016/j.bios.2022.114505""","""Aptamer-based chemiluminescent optical fiber immunosensor with enhanced signal amplification for ultrasensitive detection of tumor biomarkers""","""With the growing demand for early diagnosis of malignant tumor, ultrasensitive detection of cancer-related biomolecules with convenient operation is of great significance for timely treatment. In this study, we develop a robust and efficient analytical system, the aptamer-based chemiluminescent optical fiber immunosensor (aptamer-COFIS), for ultrasensitive detection of biomarkers. In the aptamer-COFIS system, target aptamer-primer probe is used as the bridge to combine antibody-antigen immunoreaction on the fiber surface with chemiluminescent signal amplification. The antibody-antigen (target)-aptamer sandwich-like reaction is coupled with rolling cycle amplification (RCA), which is capable to produce hundreds of binding sites to connect with the streptavidin-biotinylated horseradish peroxidase nanocomposites for signal amplification. Using prostate specific antigen (PSA), the most reliable and specific biomarker of prostate cancer, as the test sample, we show that the proposed strategy can greatly improve the sensor response with a wide linear range of 0.01-1000 pg/mL and an extremely low limit-of-detection of 3.2 fg/mL. Our results indicate that the proposed method presents high selectivity and good accuracy for ultrasensitive sensing biomarkers in complex clinical samples. Moreover, with additional advantages by using optical fiber as the ideal carrier of biorecognition elements and the transducer of chemiluminescent signal, the aptamer-COFIS system with a low-cost compact design is convenient for operation, making it suitable for cost-effective on-site and real time analysis of various biomarkers in early diagnosis of diseases.""","""['Siqi Zhao', 'Jingwen Huang', 'Dingsong Li', 'Li Yang']""","""[]""","""2022""","""None""","""Biosens Bioelectron""","""['Ultrasensitive electrochemical immunosensor for PSA biomarker detection in prostate cancer cells using gold nanoparticles/PAMAM dendrimer loaded with enzyme linked aptamer as integrated triple signal amplification strategy.', 'Ultrasensitive detection of prostate specific antigen using a personal glucose meter based on DNA-mediated immunoreaction.', 'Cascade Signal Amplification Based on Copper Nanoparticle-Reported Rolling Circle Amplification for Ultrasensitive Electrochemical Detection of the Prostate Cancer Biomarker.', 'An amplified comparative fluorescence resonance energy transfer immunosensing of CA125 tumor marker and ovarian cancer cells using green and economic carbon dots for bio-applications in labeling, imaging and sensing.', 'Chemiluminescent Optical Fiber Immunosensor Combining Surface Modification and Signal Amplification for Ultrasensitive Determination of Hepatitis B Antigen.', 'Recent Advancements of LSPR Fiber-Optic Biosensing: Combination Methods, Structure, and Prospects.']"""
0,0,"""https://pubmed.ncbi.nlm.nih.gov/35779210""","""http://www.ncbi.nlm.nih.gov/pmc/articles/pmc9522722/""","""35779210""","""PMC9522722""","""Bone loss induced by cancer treatments in breast and prostate cancer patients""","""Cancer and cancer therapies are a major factor risk for osteoporosis due to bone loss and deterioration of bone microarchitecture. Both factors contribute to a decrease in bone strength and, consequently, increased bone fragility and risk of fracture. Cancer-associated bone loss is a multifactorial process, and optimal interdisciplinary management of skeletal health, accurate assessment of bone density, and early diagnosis are essential when making decisions aimed at reducing bone loss and fracture risk in patients who have received or are receiving treatment for cancer. In this document, a multidisciplinary group of experts collected the latest evidence on the pathophysiology of osteoporosis and its prevention, diagnosis, and treatment with the support of the Spanish scientific society SEOM. The aim was to provide an up-to-date and in-depth view of osteoporotic risk and its consequences, and to present a series of recommendations aimed at optimizing the management of bone health in the context of cancer.""","""['Santos Castañeda', 'Ana Casas', 'Aránzazu González-Del-Alba', 'Guillermo Martínez-Díaz-Guerra', 'Xavier Nogués', 'Cristina Ojeda Thies', 'Óscar Torregrosa Suau', 'Álvaro Rodríguez-Lescure']""","""[]""","""2022""","""None""","""Clin Transl Oncol""","""['Correction to: Bone loss induced by cancer treatments in breast and prostate cancer patients.', 'Cancer-treatment-induced bone loss, part 2.', 'Managing cancer treatment-induced bone loss and osteoporosis in patients with breast or prostate cancer.', 'French recommendations for osteoporosis prevention and treatment in patients with prostate cancer treated by androgen deprivation.', 'Bone health during endocrine therapy for cancer.', 'Osteoporosis in men receiving androgen deprivation therapy for non-metastatic prostate cancer.', 'The recent progress of endocrine therapy-induced osteoporosis in estrogen-positive breast cancer therapy.', 'Effect of Nano- and Microzinc Supplementation on the Mineral Composition of Bones of Rats with Induced Mammary Gland Cancer.', 'Management of bone loss due to endocrine therapy during cancer treatment.', 'Higher serum apolipoprotein B level will reduce the bone mineral density and increase the risk of osteopenia or osteoporosis in adults.']"""
0,0,"""https://pubmed.ncbi.nlm.nih.gov/35779197""","""http://www.ncbi.nlm.nih.gov/pmc/articles/pmc9270266/""","""35779197""","""PMC9270266""","""Cost-Effectiveness Analysis of Molnupiravir Versus Best Supportive Care for the Treatment of Outpatient COVID-19 in Adults in the US""","""Background and aims:   Coronavirus disease 2019 (COVID-19) imposes a substantial and ongoing burden on the US healthcare system and society. Molnupiravir is a new oral antiviral for treating COVID-19 in outpatient settings. This study evaluated the cost-effectiveness profile of molnupiravir versus best supportive care in the treatment of adult patients with mild-to-moderate COVID-19 at risk of progression to severe disease, from a US payer's perspective.  Methods:   The model was developed using a decision tree for the short-term acute phase of COVID-19 and a Markov state transition model for the long-term post-acute phase. This model compared molnupiravir with best supportive care as consistent with the MOVe-OUT trial. Costs were reported in 2021 US dollars. Transition probabilities were derived from the phase III MOVe-OUT trial and the TriNetX real-world electronic health records database. Costs were derived from the TriNetX database and utility values from a de novo, vignette-based utility study. Deterministic and probabilistic sensitivity analyses (DSA/PSA) were conducted. Primary outcomes included proportion hospitalized, proportion who died overall and by highest healthcare setting at the end of the acute phase, quality-adjusted life-years (QALYs), and incremental costs per QALY gained over a lifetime (100 years) horizon, discounted at 3% annually and assessed at a willingness-to-pay (WTP) threshold of $100,000 per QALY.  Results:   In this model, the use of molnupiravir led to an increase in QALYs (0.210) and decrease in direct total medical costs (-$895) per patient across a lifetime horizon, compared with best supportive care in COVID-19 outpatients. Molnupiravir was the dominant intervention when compared with best supportive care. Patients treated with molnupiravir were less likely to be hospitalized (6.38% vs. 9.20%) and more likely to remain alive (99.88% vs. 98.71%) during the acute phase. Through DSA, molnupiravir treatment effect of hospitalization reduction was identified to be the most influential parameter, and through PSA, molnupiravir remained dominant in 84% of the total simulations and, overall, 100% cost effective.  Conclusion:   This analysis suggests that molnupiravir is cost effective compared with best supportive care for the treatment of adult outpatients with COVID-19. However, our study was limited by the unavailability of the most recent information on the rapidly evolving pandemic, including new viral variants, patient populations affected, and changes in standards of care. Further research should explore the impact of vaccination on the cost effectiveness of molnupiravir and other therapies, based on real-world data, to account for these changes, including the impact of vaccination and immunity.""","""['Hardik Goswami', 'Adnan Alsumali', 'Yiling Jiang', 'Matthias Schindler', 'Elizabeth R Duke', 'Joshua Cohen', 'Andrew Briggs', 'Amy Puenpatom']""","""[]""","""2022""","""None""","""Pharmacoeconomics""","""['Correction to: Cost-Effectiveness Analysis of Molnupiravir Versus Best Supportive Care for the Treatment of Outpatient COVID-19 in Adults in the US.', 'Adefovir dipivoxil and pegylated interferon alfa-2a for the treatment of chronic hepatitis B: a systematic review and economic evaluation.', 'Cost-Effectiveness of KTE-X19 for Adults with Relapsed/Refractory B-Cell Acute Lymphoblastic Leukemia in the United States.', 'The clinical effectiveness and cost-effectiveness of cardiac resynchronisation (biventricular pacing) for heart failure: systematic review and economic model.', 'Multi-gene Pharmacogenomic Testing That Includes Decision-Support Tools to Guide Medication Selection for Major Depression: A Health Technology Assessment.', 'Cost-effectiveness of gilteritinib for relapsed/refractory FLT3mut+ acute myeloid leukemia.', 'A sensitive UPLC-MS/MS method for the simultaneous assay and trace level genotoxic impurities quantification of SARS-CoV-2 inhibitor-Molnupiravir in its pure and formulation dosage forms using fractional factorial design.', 'Drug treatment of COVID-19 infection.', 'Therapeutic potential of compounds targeting SARS-CoV-2 helicase.', 'Early Treatment with Fluvoxamine among Patients with COVID-19: A Cost-Consequence Model.']"""
