,id,PMID Link,DOI Link,PMID,DOI,Title,Abstract,Authors,Affiliations,Year,Date,Journal,Citations
0,0,"""https://pubmed.ncbi.nlm.nih.gov/31899938""","""http://www.ncbi.nlm.nih.gov/pmc/articles/pmc9373350/""","""31899938""","""PMC9373350""","""Using data from an online health community to examine the impact of prostate cancer on sleep""","""None""","""['Rebecca Robbins', 'Girardin Jean-Louis', 'Nicholas Chanko', 'Penelope Combs', 'Nataliya Byrne', 'Stacy Loeb']""","""[]""","""2020""","""None""","""BJU Int""","""['The provision of comfort: addressing barriers to sleep in prostate cancer.', 'Sleep disturbances are underappreciated in prostate cancer survivorship.', 'Sleep, Health, and Society.', 'Sleep Duration and Disruption and Prostate Cancer Risk: a 23-Year Prospective Study.', 'Physical and Social Environment Relationship With Sleep Health and Disorders.', 'The Use of Media as a Sleep Aid in Adults.', 'The Use of Traditional, Complementary, and Integrative Medicine in Cancer: Data-Mining Study of 1 Million Web-Based Posts From Health Forums and Social Media Platforms.', 'Sleep disturbances are underappreciated in prostate cancer survivorship.', 'Poor sleep health and quality of life among caregivers of patients with prostate cancer.', 'Systematic review of sleep and sleep disorders among prostate cancer patients and caregivers: a call to action for using validated sleep assessments during prostate cancer care.']"""
0,0,"""https://pubmed.ncbi.nlm.nih.gov/31899856""","""http://www.ncbi.nlm.nih.gov/pmc/articles/pmc7013078/""","""31899856""","""PMC7013078""","""Developing a cancer-specific trigger tool to identify treatment-related adverse events using administrative data""","""Background:   As there are few validated tools to identify treatment-related adverse events across cancer care settings, we sought to develop oncology-specific ""triggers"" to flag potential adverse events among cancer patients using claims data.  Methods:   322 887 adult patients undergoing an initial course of cancer-directed therapy for breast, colorectal, lung, or prostate cancer from 2008 to 2014 were drawn from a large commercial claims database. We defined 16 oncology-specific triggers using diagnosis and procedure codes. To distinguish treatment-related complications from comorbidities, we required a logical and temporal relationship between a treatment and the associated trigger. We tabulated the prevalence of triggers by cancer type and metastatic status during 1-year of follow-up, and examined cancer trigger risk factors.  Results:   Cancer-specific trigger events affected 19% of patients over the initial treatment year. The trigger burden varied by disease and metastatic status, from 6% of patients with nonmetastatic prostate cancer to 41% and 50% of those with metastatic colorectal and lung cancers, respectively. The most prevalent triggers were abnormal serum bicarbonate, blood transfusion, non-contrast chest CT scan following radiation therapy, and hypoxemia. Among patients with metastatic disease, 10% had one trigger event and 29% had two or more. Triggers were more common among older patients, women, non-whites, patients with low family incomes, and those without a college education.  Conclusions:   Oncology-specific triggers offer a promising method for identifying potential patient safety events among patients across cancer care settings.""","""['Saul N Weingart', 'Jason Nelson', 'Benjamin Koethe', 'Omar Yaghi', 'Stephan Dunning', 'Albert Feldman', 'David M Kent', 'Allison Lipitz-Snyderman']""","""[]""","""2020""","""None""","""Cancer Med""","""['Association between cancer-specific adverse event triggers and mortality: A validation study.', 'Performance of a Trigger Tool for Identifying Adverse Events in Oncology.', 'Evaluating iatrogenic prescribing: development of an oncology-focused trigger tool.', 'Proposal of a trigger tool to assess adverse events in dental care.', 'Pharmacovigilance in oncology.', ""Improving infectious adverse event reporting for children and adolescents enrolled in clinical trials for acute lymphoblastic leukemia: A report from the Children's Oncology Group."", 'A Risk-Factor Model for Antineoplastic Drug-Induced Serious Adverse Events in Cancer Inpatients: A Retrospective Study Based on the Global Trigger Tool and Machine Learning.', 'Chronic-pharma: New Platform for Chronic Patients Pharmacotherapy Optimization.', 'Evolution of Hematology Clinical Trial Adverse Event Reporting to Improve Care Delivery.', 'Describing adverse events in Swiss hospitalized oncology patients using the Global Trigger Tool.']"""
0,0,"""https://pubmed.ncbi.nlm.nih.gov/31899823""","""http://www.ncbi.nlm.nih.gov/pmc/articles/pmc6980998/""","""31899823""","""PMC6980998""","""Association between immunosuppressive cytokines and PSA progression in biochemically recurrent prostate cancer treated with intermittent hormonal therapy""","""Background:   Immunosuppressive cytokines have the potential to promote prostate cancer progression. Assessing their longitudinal changes may implicate mechanisms of progression, treatment resistance, and suggest new therapeutic targets.  Methods:   Thirty-seven men with biochemically recurrent (BCR) prostate cancer who received 6 months of androgen deprivation therapy (ADT) and were monitored until the time to prostate-specific antigen progression (TTPP) were identified from a completed phase III trial (NCT00020085). Serum samples were archived at baseline, 3 months after ADT, and at TTPP. Cytokine concentrations were quantified using a 36-parameter electrochemiluminescence assay. The Wilcoxon signed-rank sum test was used to compare observations between time points. Kaplan-Meier analysis was used to calculate TTPP dichotomized by cytokine values above or below the median. Pearson's rank correlation coefficient was used to compare continuous variables.  Results:   Median TTPP was 399 days (range, 114-1641). Median prostate-specific antigen (PSA) at baseline and progression were 8.5 and 5.3 ng/mL, respectively. Twenty-three patients (62%) achieved undetectable PSA with ADT. Castrate levels of testosterone (<50 ng/dL) after 3 months of ADT occurred in 35 patients (95%). TNF-α (P = .002), IL-23 (P = .002), and CXCL10 (P = .001) significantly increased from baseline to post ADT. Certain cytokines correlated longitudinally: TNF-α correlated with IL-23 (r = .72; P < .001) and IL-8 (r = .59; P < .001) from baseline to post ADT and to PSA progression. Neutrophil-to-lymphocyte ratio correlated with IL-27 (r = .57; P < .001) and MIP-3α (r = .56; P < .001). Patients with a detectable PSA after ADT had elevated levels of IL-6 (P = .049) and IL-8 (P = .013) at PSA progression as compared with those with an undetectable PSA. There was a trend toward shorter TTPP in patients with TNF-α levels above the median (P = .042).  Conclusions:   Several innate cytokines were associated with biochemically recurrent prostate cancer.""","""['Jessica E Hawley', 'Samuel Pan', 'William D Figg', 'Zoila A Lopez-Bujanda', 'Jonathan D Strope', 'David H Aggen', 'Matthew C Dallos', 'Emerson A Lim', 'Mark N Stein', 'Jianhua Hu', 'Charles G Drake']""","""[]""","""2020""","""None""","""Prostate""","""['Abiraterone acetate plus prednisone in non-metastatic biochemically recurrent castration-naïve prostate cancer.', 'Interpreting Testosterone and Concomitant Prostate Specific Antigen Values during Androgen Deprivation Therapy for Recurrent Prostate Cancer.', 'EAU guidelines on prostate cancer. Part II: Treatment of advanced, relapsing, and castration-resistant prostate cancer.', 'Combination of Androgen Deprivation Therapy and Salvage Radiotherapy versus Salvage Radiotherapy Alone for Recurrent Prostate Cancer after Radical Prostatectomy.', 'Hormone naïve prostate cancer: predicting and maximizing response intervals.', 'Chemokines and cytokines: Axis and allies in prostate cancer pathogenesis.', 'Combined CTLA-4 and PD-L1 blockade in patients with chemotherapy-naïve metastatic castration-resistant prostate cancer is associated with increased myeloid and neutrophil immune subsets in the bone microenvironment.', 'Impact of baseline serum IL-8 on metastatic hormone-sensitive prostate cancer outcomes in the Phase 3 CHAARTED trial (E3805).']"""
0,0,"""https://pubmed.ncbi.nlm.nih.gov/31899813""","""http://www.ncbi.nlm.nih.gov/pmc/articles/pmc7103486/""","""31899813""","""PMC7103486""","""Age dependence of modern clinical risk groups for localized prostate cancer-A population-based study""","""Background:   Optimal prostate cancer (PCa) screening strategies will focus on men likely to have potentially lethal disease. Age-specific incidence rates (ASIRs) by modern clinical risk groups could inform risk stratification efforts for screening.  Methods:   This cross-sectional population study identified all men diagnosed with PCa in Norway from 2014 to 2017 (n = 20,356). Age, Gleason score (primary plus secondary), and clinical stage were extracted. Patients were assigned to clinical risk groups: low, favorable intermediate, unfavorable intermediate, high, regional, and metastatic. Chi-square tests analyzed the independence of Gleason scores and modern PCa risk groups with age. ASIRs for each risk group were calculated as the product of Norwegian ASIRs for all PCa and the proportions observed for each risk category.  Results:   Older age was significantly associated with a higher Gleason score and more advanced disease. The percentages of men with Gleason 8 to 10 disease among men aged 55 to 59, 65 to 69, 75 to 79, and 85 to 89 years were 16.5%, 23.4%, 37.2%, and 59.9%, respectively (P < .001); the percentages of men in the same age groups with at least high-risk disease were 29.3%, 39.1%, 60.4%, and 90.6%, respectively (P < .001). The maximum ASIRs (per 100,000 men) for low-risk, favorable intermediate-risk, unfavorable intermediate-risk, high-risk, regional, and metastatic disease were 157.1 for those aged 65 to 69 years, 183.8 for those aged 65 to 69 years, 194.8 for those aged 70 to 74 years, 408.3 for those aged 75 to 79 years, 159.7 for those aged ≥85 years, and 314.0 for those aged ≥85 years, respectively. At the ages of 75 to 79 years, the ASIR of high-risk disease was approximately 6 times greater than the ASIR at 55 to 59 years.  Conclusions:   The risk of clinically significant localized PCa increases with age. Healthy older men may benefit from screening.""","""['Minh-Phuong Huynh-Le', 'Tor Åge Myklebust', 'Christine H Feng', 'Roshan Karunamuni', 'Tom Børge Johannesen', 'Anders M Dale', 'Ole A Andreassen', 'Tyler M Seibert']""","""[]""","""2020""","""None""","""Cancer""","""['Reply to The 5-year relative survival of older patients with prostate cancer is insignificantly different from the 5-year survival of all men of a similar age.', 'The 5-year relative survival of older patients with prostate cancer is insignificantly different from the 5-year survival of all men of a similar age.', 'Variability in Outcomes for Patients with Intermediate-risk Prostate Cancer (Gleason Score 7, International Society of Urological Pathology Gleason Group 2-3) and Implications for Risk Stratification: A Systematic Review.', 'Prostate cancer age-standardised incidence increase between 2006 and 2016 in Gauteng Province, South Africa: A laboratory data-based analysis.', 'Advancing age within established Gleason score categories and the risk of prostate cancer-specific mortality (PCSM).', 'More advantages in detecting bone and soft tissue metastases from prostate cancer using 18F-PSMA PET/CT.', 'Evidence of cancer progression as the cause of death in men with prostate cancer in Sweden.', 'Predictors of Clinically Significant Prostate Cancer in Patients with PIRADS Categories 3-5 Undergoing Magnetic Resonance Imaging-Ultrasound Fusion Biopsy of the Prostate.', 'Polygenic risk of any, metastatic, and fatal prostate cancer in the Million Veteran Program.', ""Genetic Stratification of Age-Dependent Parkinson's Disease Risk by Polygenic Hazard Score."", 'Common genetic and clinical risk factors: association with fatal prostate cancer in the Cohort of Swedish Men.', 'Hypofractionated versus conventionally fractionated image-guided volumetric-modulated arc radiotherapy for localized prostate cancer: a phase II randomized trial from China.']"""
0,0,"""https://pubmed.ncbi.nlm.nih.gov/31899654""","""http://www.ncbi.nlm.nih.gov/pmc/articles/pmc7055435/""","""31899654""","""PMC7055435""","""Histogram analysis from stretched exponential model on diffusion-weighted imaging: evaluation of clinically significant prostate cancer""","""Objective:   To evaluate the usefulness of histogram analysis of stretched exponential model (SEM) on diffusion-weighted imaging in evaluating clinically significant prostate cancer (CSC).  Methods:   A total of 85 patients with prostate cancer underwent 3 T multiparametric MRI, followed by radical prostatectomy. Histogram parameters of the tumor from the SEM [distributed diffusion coefficient (DDC) and α] and the monoexponential model [MEM; apparent diffusion coefficient (ADC)] were evaluated. The associations between parameters and Gleason score or Prostate Imaging Reporting and Data System v. 2 were evaluated. The area under the receiver operating characteristics curve was calculated to evaluate diagnostic performance of parameters in predicting CSC.  Results:   The values of histogram parameters of DDC and ADC were significantly lower in patients with CSC than in patients without CSC (p < 0.05), except for skewness and kurtosis. The value of the 25th percentile of α was significantly lower in patients with CSC than in patients without CSC (p = 0.014). Histogram parameters of ADC and DDC had significant weak to moderate negative associations with Gleason score or Prostate Imaging Reporting and Data System v. 2 (p < 0.001), except for skewness and kurtosis. For predicting CSC, the area under the curves of mean ADC (0.856), 50th percentile DDC (0.852), and 25th percentile α (0.707) yielded the highest values compared to other histogram parameters from each group.  Conclusion:   Histogram analysis of the SEM on diffusion-weighted imaging may be a useful quantitative tool for evaluating CSC. However, the SEM did not outperform the MEM.  Advances in knowledge:   Histogram parameters of SEM may be useful for evaluating CSC.""","""['EunJu Kim', 'Chan Kyo Kim', 'Hyun Soo Kim', 'Dong Pyo Jang', 'In Young Kim', 'Jinwoo Hwang']""","""[]""","""2020""","""None""","""Br J Radiol""","""['Discussion of correlation between histogram analysis of quantitative diffusion weighted imaging and Gleason score of prostate cancer.', 'Breast lesion characterization using whole-lesion histogram analysis with stretched-exponential diffusion model.', 'Histogram analysis of stretched-exponential and monoexponential diffusion-weighted imaging models for distinguishing low and intermediate/high gleason scores in prostate carcinoma.', 'Stretched-exponential and mono-exponential diffusion-weighted imaging for assessing the aggressiveness of prostate cancer: A histogram analysis.', 'Prostate cancer aggressiveness: assessment with whole-lesion histogram analysis of the apparent diffusion coefficient.', 'Clinical value of minimum apparent diffusion coefficient for prediction of clinically significant prostate cancer in the transition zone.', 'Sub-differentiation of PI-RADS 3 lesions in TZ by advanced diffusion-weighted imaging to aid the biopsy decision process.', 'Pathological characteristics and risk stratification in patients with stage I endometrial cancer: utility of apparent diffusion coefficient histogram analysis.']"""
0,0,"""https://pubmed.ncbi.nlm.nih.gov/31899651""","""https://doi.org/10.1097/ju.0000000000000714""","""31899651""","""10.1097/JU.0000000000000714""","""Cardiovascular Risk in Men with Prostate Cancer: Insights from the RADICAL PC Study""","""Purpose:   We describe the cardiovascular risk profile in a representative cohort of patients with prostate cancer treated with or without androgen deprivation therapy.  Materials and methods:   We prospectively characterized in detail 2,492 consecutive men (mean age 68 years) with prostate cancer (newly diagnosed or with a plan to prescribe androgen deprivation therapy for the first time) from 16 Canadian sites. Cardiovascular risk was estimated by calculating Framingham risk scores.  Results:   Most men (92%) had new prostate cancer (intermediate risk 41%, high risk 50%). The highest level of education achieved was primary school in 12%. Most (58%) were current or former smokers, 22% had known cardiovascular disease, 16% diabetes, 45% hypertension, 31% body mass index 30 kg/m2 or greater, 24% low levels of physical activity, mean handgrip strength was 37.3 kg and 69% had a Framingham risk score consistent with high cardiovascular risk. Participants in whom androgen deprivation therapy was planned had higher Framingham risk scores than those not intending to receive androgen deprivation therapy, and this risk was abolished after adjustment for confounders.  Conclusions:   Two-thirds of men with prostate cancer are at high cardiovascular risk. There is a positive association between a plan to use androgen deprivation therapy and baseline cardiovascular risk factors. However, this association is explained by confounding factors.""","""['Darryl P Leong', 'Vincent Fradet', 'Bobby Shayegan', 'Emmanuelle Duceppe', 'Robert Siemens', 'Tamim Niazi', 'Laurence Klotz', 'Ian Brown', 'Joseph Chin', 'Luke Lavallee', 'Negareh Mousavi', 'Patrick Luke', 'Himu Lukka', 'Darin Gopaul', 'Philippe Violette', 'Rob J Hamilton', 'Margot K Davis', 'Sarah Karampatos', 'Rajibul Mian', 'Guila Delouya', 'Yves Fradet', 'Som Mukherjee', 'David Conen', 'Annabel Chen-Tournoux', 'Christopher Johnson', 'Amal Bessissow', 'George Dresser', 'Adnan Kazi Hameed', 'Husam Abdel-Qadir', 'Alp Sener', 'Raveen Pal', 'P J Devereaux', 'Jehonathan Pinthus']""","""[]""","""2020""","""None""","""J Urol""","""['Editorial Comment.', 'Low Serum Testosterone in Men with Newly Diagnosed Androgen-Deprivation Therapy-Naïve Prostate Cancer and Its Relationship to Cardiovascular Risk Factors: A RADICAL-PC Substudy.', 'Influence of age on incident diabetes and cardiovascular disease in prostate cancer survivors receiving androgen deprivation therapy.', 'Risk of cardiovascular intervention after androgen deprivation therapy in prostate cancer patients with a prior history of ischemic cardiovascular and cerebrovascular disease: A nationwide population-based cohort study.', 'Metabolic and cardiovascular effects of androgen deprivation therapy.', 'A meta-analysis of cardiovascular events in intermittent androgen-deprivation therapy versus continuous androgen-deprivation therapy for prostate cancer patients.', 'Approaches to Prevent and Manage Cardiovascular Disease in Patients Receiving Therapy for Prostate Cancer.', 'Review of Cardiovascular Risk of Androgen Deprivation Therapy and the Influence of Race in Men with Prostate Cancer.', 'Temporal trends in cardiovascular burden among patients with prostate cancer receiving androgen deprivation therapy: a population-based cohort study.', 'Adverse cardiovascular effect following gonadotropin-releasing hormone antagonist versus GnRH agonist for prostate cancer treatment: A systematic review and meta-analysis.', 'Cardiovascular outcomes after curative prostate cancer treatment: A population-based cohort study.']"""
0,0,"""https://pubmed.ncbi.nlm.nih.gov/31899555""","""https://doi.org/10.1002/pros.23949""","""31899555""","""10.1002/pros.23949""","""Diagnostic and therapeutic value of pelvic lymph node dissection in the fossa of Marcille in patients with clinically localized high-risk prostate cancer: Histopathological and molecular analyses""","""Background:   The optimal extent of lymph node dissection in radical prostatectomy has not been determined. Lymph nodes in the fossa of Marcille, which is an important pelvic lymphatic pathway and candidate for additional dissection, have not been evaluated at the molecular level. Here, we assessed by molecular analysis the presence of occult positive lymph nodes in the fossa of Marcille in patients with clinically localized high-risk prostate cancer.  Methods:   Fifty-two patients with clinically localized high-risk prostate cancer underwent pelvic lymph node dissection accompanied by robot-assisted radical prostatectomy. All nodal packets were dissected separately and grouped into right and left obturator, external and internal iliac regions (including common iliac region to ureter crossing), and fossa of Marcille. All lymph nodes were bisected and evaluated by histopathological or molecular analysis using a quantitative reverse transcription-polymerase chain reaction. The number of positive lymph nodes in the fossa of Marcille and the difference in detection rate were investigated using histopathological and molecular analyses. Perioperative complication rate and predictive factors for biochemical recurrence were evaluated.  Results:   In the molecular analysis, there were seven positive lymph nodes in the fossa of Marcille in three patients, which were coexistent with positive nodes in other regions. The detection rate of positive lymph nodes was significantly higher using molecular than histopathological analysis (P < .01). Perioperative complication rate within 90 days after the operation was 25.0% and no Clavien-Dindo grade ≥3 complication was confirmed. Detection of metastasis by histopathological and molecular analysis was a significant factor related to biochemical recurrence in the Cox proportional hazards regression model.  Conclusions:   No case of positive lymph nodes in the fossa of Marcille that had skipped over other regions was confirmed. Additional lymph node dissection of fossa of Marcille did not lead to complete resection of molecularly positive lymph nodes.""","""['Yukari Bando', 'Nobuyuki Hinata', 'Tomoaki Terakawa', 'Junya Furukawa', 'Kenichi Harada', 'Yuzo Nakano', 'Masato Fujisawa']""","""[]""","""2020""","""None""","""Prostate""","""['Response to: Bando et al. Diagnostic and therapeutic value of pelvic lymph node dissection in the fossa of Marcille in patients with clinically localized high-risk prostate cancer: Histological and molecular analyses.', 'More extended lymph node dissection template at radical prostatectomy detects metastases in the common iliac region and in the fossa of Marcille.', 'Robot-assisted Salvage Lymph Node Dissection for Clinically Recurrent Prostate Cancer.', 'Topography of lymph node metastases in prostate cancer patients undergoing radical prostatectomy and extended lymphadenectomy: results of a combined molecular and histopathologic mapping study.', 'Pelvic lymph node dissection in prostate cancer.', 'Anatomical extent of pelvic lymphadenectomy in patients undergoing radical prostatectomy.', 'Embryological Development and Topographic Anatomy of Pelvic Compartments-Surgical Relevance for Pelvic Lymphonodectomy.']"""
0,0,"""https://pubmed.ncbi.nlm.nih.gov/31899283""","""https://doi.org/10.1016/j.mri.2019.12.007""","""31899283""","""10.1016/j.mri.2019.12.007""","""DWI and PRECISE criteria in men on active surveillance for prostate cancer: A multicentre preliminary experience of different ADC calculations""","""Purpose:   The PRECISE score estimates the likelihood of radiological progression in patients on active surveillance (AS) for prostate cancer (PCa) with serial multiparametric magnetic resonance imaging (mpMRI). A PRECISE score of 1 or 2 denotes radiological regression, PRECISE 3 indicates stability and PRECISE 4 or 5 implies progression. We evaluated the inter-reader reproducibility of different apparent diffusion coefficient (ADC) calculations and their relationship to the PRECISE score.  Material and methods:   Baseline and follow-up scans (on the same MR systems) of 30 patients with visible lesions from two different institutions (University College London and Sapienza University of Rome) were analysed by two radiologists (one from each site). The PRECISE score was initially assessed in consensus. At least six weeks later, to reduce the likelihood of being influenced by the consensus PRECISE reading, each radiologist independently calculated ADC for the following: lesion, non-cancerous tissue and urine in the bladder. Normalised ADC ratios were calculated with respect to normal prostatic tissue (npADC) and urine. Spearman's correlation (ρ), intraclass correlation coefficients (ICC), differences in ADC and ROC curves were computed.  Results:   Interobserver reproducibility was very good (ρ > 0.8; ICC > 0.90). Lesion ADC (0.91 vs 0.73 × 10-3 mm2/s; p=0.025) and npADC ratio (0.68 vs 0.53; p=0.012) at follow-up mpMRI were different between patients with radiological regression or stability vs progression. Cut-offs of 0.77 × 10-3 mm2/s (lesion ADC) and 0.59 (npADC ratio) could differentiate the two groups (area under the curve: 0.74 and 0.77, respectively).  Conclusion:   The ADC, npADC ratio and the PRECISE score should be recorded for MRI-based AS.""","""['Francesco Giganti', 'Martina Pecoraro', 'Davide Fierro', 'Riccardo Campa', 'Francesco Del Giudice', 'Shonit Punwani', 'Alex Kirkham', 'Clare Allen', 'Mark Emberton', 'Carlo Catalano', 'Caroline M Moore', 'Valeria Panebianco']""","""[]""","""2020""","""None""","""Magn Reson Imaging""","""['Interobserver reproducibility of the PRECISE scoring system for prostate MRI on active surveillance: results from a two-centre pilot study.', 'Noninferiority of Monoparametric MRI Versus Multiparametric MRI for the Detection of Prostate Cancer: Diagnostic Accuracy of ADC Ratios Based on Advanced ""Zoomed"" Diffusion-Weighted Imaging.', 'Quantitative evaluation of the relative apparent diffusion coefficient values on multiparametric magnetic resonance imaging to predict higher Gleason score prostate cancer.', 'Multiparametric MRI in detection and staging of prostate cancer.', 'Prostate Indeterminate Lesions on Magnetic Resonance Imaging-Biopsy Versus Surveillance: A Literature Review.', 'mpMRI Interpretation in Active Surveillance for Prostate Cancer-An overview of the PRECISE score.', 'Regional Histopathology and Prostate MRI Positivity: A Secondary Analysis of the PROMIS Trial.', 'MRI as a screening tool for prostate cancer: current evidence and future challenges.', 'Network Analysis Integrating microRNA Expression Profiling with MRI Biomarkers and Clinical Data for Prostate Cancer Early Detection: A Proof of Concept Study.', 'Serial changes in tumour measurements and apparent diffusion coefficients in prostate cancer patients on active surveillance with and without histopathological progression.']"""
0,0,"""https://pubmed.ncbi.nlm.nih.gov/31899233""","""http://www.ncbi.nlm.nih.gov/pmc/articles/pmc7549646/""","""31899233""","""PMC7549646""","""Risk Factors for Infection after Prostate Biopsy in the United States""","""Methods:   We used the Surveillance, Epidemiology, and End Results (SEER)-Medicare linked data from 2001 to 2015 and recorded 30-day infection rates and emergency department, hospital and, intensive care unit (ICU) admissions. We performed adjusted analyses to analyze the effect of age, demographic data, surgeon volume, rectal swab use, and biopsy year on infections.  Results:   We found that the overall rate of postbiopsy infections increased from 2001 (5.9%) to 2007 (7.2%) but remained stable through 2015. Despite this, postbiopsy emergency room visits rose from 0.2% to 0.5% (95% confidence interval [CI] 0.2%-0.4%, P < .01), hospitalizations rose from 0.5% to 1.3% (95% CI 0.5%-1.0%, P < .01), and ICU admissions increased from 0.1% to 0.3% (95% CI 0.1%-0.3%, P < .01). Patients of surgeons who performed 25 biopsies per year had lower odds of postbiopsy infection (odds ratio 0.65; 95% CI 0.61-0.69) and a lower risk of hospitalization (odds ratio 0.50; 95% CI 0.43-0.59) as compared to patients of surgeons who performed one biopsy per year. Rectal swab use increased over the study period but remained low (1.8% in 2015).  Conclusion:   While the overall rate of postbiopsy infections has stabilized since 2007, admissions to the emergency room, hospital, and ICU continue to rise. Increased surgeon volume was associated with a decreased risk of infection.""","""['Jonathan E Shoag', 'Christopher Gaffney', 'Morgan Pantuck', 'Tianyi Sun', 'Michael Gorin', 'Edward Schaeffer', 'Art Sedrakyan', 'Andrew Vickers', 'Jim Hu']""","""[]""","""2020""","""None""","""Urology""","""['Impact of Prostate-specific Antigen (PSA) Screening Trials and Revised PSA Screening Guidelines on Rates of Prostate Biopsy and Postbiopsy Complications.', 'Is repeat prostate biopsy associated with a greater risk of hospitalization? Data from SEER-Medicare.', 'Trends and risk factors for prostate biopsy complications in the pre-PSA and PSA eras, 1980 to 1997.', 'Commentary on ""Is repeat prostate biopsy associated with a greater risk of hospitalization? Data from SEER-Medicare."" Loeb S, Carter HB, Berndt SI, Ricker W, Schaeffer EM, Department of Urology, New York University, New York, NY. J Urol 2013; 189(3):867-70. Epub 2012 Oct 9. doi: 10.1016/j.juro.2012.10.005.', 'Prostate Biopsy-related Infection: A Systematic Review of Risk Factors, Prevention Strategies, and Management Approaches.', 'Construction and Comparison of Different Models in Detecting Prostate Cancer and Clinically Significant Prostate Cancer.', 'Development and validation of a nomogram based on multiparametric magnetic resonance imaging and elastography-derived data for the stratification of patients with prostate cancer.', 'Transrectal versus transperineal prostate biopsy under intravenous anaesthesia: a clinical, microbiological and cost analysis of 2048 cases over 11 years at a tertiary institution.']"""
0,0,"""https://pubmed.ncbi.nlm.nih.gov/31899232""","""https://doi.org/10.1016/j.urology.2019.12.028""","""31899232""","""10.1016/j.urology.2019.12.028""","""Granulomatous Prostatitis Mimicking Prostate Cancer""","""Multiparametric magnetic resonance imaging plays an important role in the detection of clinically significant prostate cancer. However, there is some overlap between prostate cancer and granulomatous prostatitis. We describe the imaging features of granulomatous prostatitis, which frequently mimics prostate cancer, and differential diagnosis between these conditions according to Prostate Imaging-Reporting and Data System (PI-RADS) version.12.""","""['Sung Kyoung Moon', 'Myung-Won You', 'Joo Won Lim']""","""[]""","""2020""","""None""","""Urology""","""['Granulomatous prostatitis: a hypoechoic lesion of the prostate.', 'Differentiation of prostatitis and prostate cancer using the Prostate Imaging-Reporting and Data System (PI-RADS).', 'Transrectal ultrasound appearance of granulomatous prostatitis.', 'Benign Conditions That Mimic Prostate Carcinoma: MR Imaging Features with Histopathologic Correlation.', 'A practical primer on PI-RADS version 2: a pictorial essay.']"""
