,id,PMID Link,DOI Link,PMID,DOI,Title,Abstract,Authors,Affiliations,Year,Date,Journal,Citations
0,0,"""https://pubmed.ncbi.nlm.nih.gov/36870853""","""https://doi.org/10.1016/j.euo.2023.02.009""","""36870853""","""10.1016/j.euo.2023.02.009""","""Transcriptomic Heterogeneity in High-risk Prostate Cancer and Implications for Extraprostatic Disease at Presentation on Prostate-specific Membrane Antigen Positron Emission Tomography""","""Prostate-specific membrane antigen (PSMA) positron emission tomography (PET) has greater specificity and sensitivity for detection of extraprostatic prostate cancer (PCa) at presentation than conventional imaging. Although the long-term clinical significance of acting on these findings is unknown, it has been shown that the risk of upstaging is prognostic for long-term outcomes in men with high-risk (HR) or very high-risk (VHR) PCa. We evaluated the association between the risk of upstaging on PSMA PET and the Decipher genomic classifier score, a known prognostic biomarker in localized PCa that is being evaluated for its predictive ability to direct systemic therapy intensification. In a cohort of 4625 patients with HR or VHR PCa, the risk of upstaging on PSMA PET was significantly correlated with the Decipher score (p < 0.001). These results should be seen as hypothesis-generating and warrant further studies on the causal pathways linking PSMA findings, Decipher scores, extraprostatic disease, and long-term clinical outcomes. PATIENT SUMMARY: We found significant correlation between the risk of having prostate cancer outside the prostate gland on a sensitive scan (based on prostate-specific membrane antigen [PSMA]) at initial staging and the Decipher genetic score. The results warrant further studies on the causal pathways between PSMA scan findings, Decipher scores, disease outside the prostate, and long-term outcomes.""","""['Clayton P Smith', 'James A Proudfoot', 'Paul C Boutros', 'Robert E Reiter', 'Luca Valle', 'Matthew B Rettig', 'Nicholas G Nickols', 'Felix Y Feng', 'Paul L Nguyen', 'Himanshu Nagar', 'Daniel E Spratt', 'Gert Attard', 'Adam Weiner', 'Joanne B Weidhaas', 'Jeremie Calais', 'T Martin Ma', 'Elai Davicioni', 'Michael Xiang', 'Amar U Kishan']""","""[]""","""2023""","""None""","""Eur Urol Oncol""","""['More advantages in detecting bone and soft tissue metastases from prostate cancer using 18F-PSMA PET/CT.', 'Prostate-specific Membrane Antigen Positron Emission Tomography/Computed Tomography Compared with Conventional Imaging for Initial Staging of Treatment-naïve Intermediate- and High-risk Prostate Cancer: A Retrospective Single-center Study.', 'Identifying the Best Candidates for Prostate-specific Membrane Antigen Positron Emission Tomography/Computed Tomography as the Primary Staging Approach Among Men with High-risk Prostate Cancer and Negative Conventional Imaging.', ""Metastatic Sites' Location and Impact on Patient Management After the Introduction of Prostate-specific Membrane Antigen Positron Emission Tomography in Newly Diagnosed and Biochemically Recurrent Prostate Cancer: A Critical Review."", 'Can Negative Prostate-specific Membrane Antigen Positron Emission Tomography/Computed Tomography Avoid the Need for Pelvic Lymph Node Dissection in Newly Diagnosed Prostate Cancer Patients? A Systematic Review and Meta-analysis with Backup Histology as Reference Standard.']"""
0,0,"""https://pubmed.ncbi.nlm.nih.gov/36870797""","""https://doi.org/10.1016/j.eururo.2023.02.021""","""36870797""","""10.1016/j.eururo.2023.02.021""","""Re: Continuous Enzalutamide After Progression of Metastatic Castration-resistant Prostate Cancer Treated with Docetaxel (PRESIDE): An International, Randomised, Phase 3b Study""","""None""","""['Tomonori Habuchi']""","""[]""","""2023""","""None""","""Eur Urol""","""['Continuous enzalutamide after progression of metastatic castration-resistant prostate cancer treated with docetaxel (PRESIDE): an international, randomised, phase 3b study.', 'Custirsen (OGX-011) combined with cabazitaxel and prednisone versus cabazitaxel and prednisone alone in patients with metastatic castration-resistant prostate cancer previously treated with docetaxel (AFFINITY): a randomised, open-label, international, phase 3 trial.', 'Docetaxel and prednisone with or without enzalutamide as first-line treatment in patients with metastatic castration-resistant prostate cancer: CHEIRON, a randomised phase II trial.', 'Enzalutamide for patients with metastatic castration-resistant prostate cancer.', 'Treating Patients with Metastatic Castration Resistant Prostate Cancer: A Comprehensive Review of Available Therapies.']"""
0,0,"""https://pubmed.ncbi.nlm.nih.gov/36870794""","""https://doi.org/10.1016/j.eururo.2023.02.013""","""36870794""","""10.1016/j.eururo.2023.02.013""","""Limited Relevance of the Very Low Risk Prostate Cancer Classification in the Modern Era: Results from a Large Institutional Active Surveillance Cohort""","""Although the American Urological Association recently dropped the very low-risk (VLR) subcategory for low-risk prostate cancer (PCa) and the European Association of Urology does not substratify low-risk PCa, the National Comprehensive Cancer Network (NCCN) guidelines still maintain this stratum, which is based on the number of positive biopsy cores, tumor extent in each core, and prostate-specific antigen density. This subdivision may be less applicable in the modern era in which imaging-targeted prostate biopsies are common practice. In our large institutional active surveillance cohort of patients diagnosed from 2000 to 2020 (n = 1276), the number of patients meeting NCCN VLR criteria decreased significantly in recent years, with no patient meeting VLR criteria after 2018. By contrast, the multivariable Cancer of the Prostate Risk Assessment (CAPRA) score effectively substratified patients over the same period and was predictive of upgrading on repeat biopsy to Gleason grade group ≥2 on multivariable Cox proportional-hazards regression modeling (hazard ratio 1.21, 95% confidence interval 1.05-1.39; p < 0.01), independent of age, genomic test results, and magnetic resonance imaging findings. These findings suggest that the NCCN VLR criteria are less applicable in the targeted biopsy era, and that the CAPRA score or similar instruments are better contemporary risk stratification tools for men on active surveillance. PATIENT SUMMARY: We investigated whether the National Comprehensive Cancer Network classification of very low risk (VLR) for prostate cancer is relevant in the modern era. We found that in a large group of patients on active surveillance, no man diagnosed after 2018 satisfied the VLR criteria. However, the Cancer of the Prostate Risk Assessment (CAPRA) score discriminated patients by cancer risk at diagnosis and was predictive of outcomes on active surveillance, and thus may be a more relevant classification scheme in the modern era.""","""['Kevin Shee', 'Janet E Cowan', 'Ashwin Balakrishnan', 'Domenique Escobar', 'Kevin Chang', 'Samuel L Washington rd', 'Hao G Nguyen', 'Katsuto Shinohara', 'Matthew R Cooperberg', 'Peter R Carroll']""","""[]""","""2023""","""None""","""Eur Urol""","""['A Biopsy-based 17-gene Genomic Prostate Score as a Predictor of Metastases and Prostate Cancer Death in Surgically Treated Men with Clinically Localized Disease.', 'Role of Metabolic Syndrome on Perioperative and Oncological Outcomes at Radical Prostatectomy in a Low-risk Prostate Cancer Cohort Potentially Eligible for Active Surveillance.', 'Adverse Pathologic Findings for Men Electing Immediate Radical Prostatectomy: Defining a Favorable Intermediate-Risk Group.', 'Identifying intermediate-risk candidates for active surveillance of prostate cancer.', 'Risk of adverse pathology at prostatectomy in the era of MRI and targeted biopsies; rethinking active surveillance for intermediate risk prostate cancer patients.']"""
0,0,"""https://pubmed.ncbi.nlm.nih.gov/36870687""","""http://www.ncbi.nlm.nih.gov/pmc/articles/pmc9989669/""","""36870687""","""PMC9989669""","""Receptor for Hyaluronic Acid-mediated Motility (RHAMM) Is Associated With Prostate Cancer Migration and Poor Prognosis""","""Background/aim:   Hyaluronic acid (HA) is a large glycosaminoglycan composed of an extracellular matrix. The HA-rich microenvironment and receptors of HA have been suggested to play roles in cancer progression. The biological and clinical significance of receptor for HA-mediated motility (RHAMM), known as CD168 in prostate cancer (PC) remains unknown. This study aimed to investigate the expression of RHAMM, as well as its functional and clinical relevance in PC.  Materials and methods:   HA concentration and RHAMM mRNA expression were examined in 3 PC cell lines (LNCaP, PC3 and DU145). We investigated the effect of HA and RHAMM on the migratory ability of PC cells using a transwell migration assay. Immunohistochemistry was also used to evaluate the RHAMM expression pattern in pre-treatment tissue samples from 99 patients with metastatic hormone-sensitive PC (HSPC) who received androgen deprivation therapy (ADT).  Results:   HA was secreted in all cultured PC cell lines. Among the total HA, low-molecular-weight HA (LMW-HA) (<100 kDa) was detected all examined cell lines. The number of migration cells was significantly increased by adding LMW-HA. RHAMM mRNA expression was increased in DU145 cells. Knockdown of RHAMM using small-interfering RNA resulted in decreased cell migration. Immunohistochemical analysis revealed strong RHAMM expression in 31 (31.3%) patients with metastatic HSPC. A strong RHAMM expression was significantly associated with short ADT duration and poor survival in univariate and multivariate analyses.  Conclusion:   The size of HA is important in terms of PC progression. LMW-HA and RHAMM enhanced PC cell migration. RHAMM could be used as a novel prognostic marker in patients with metastatic HSPC.""","""['Akinori Minato', 'Yuzan Kudo', 'Hirotsugu Noguchi', 'Shiro Kohi', 'Yoshitaka Hasegawa', 'Norihiro Sato', 'Keiji Hirata', 'Naohiro Fujimoto']""","""[]""","""2023""","""None""","""Cancer Genomics Proteomics""","""['Hyaluronan-mediated motility receptor (RHAMM) immunohistochemical expression and androgen deprivation in normal peritumoral, hyperplasic and neoplastic prostate tissue.', 'Redox Responsive Hyaluronic Acid Nanogels for Treating RHAMM (CD168) Over-expressive Cancer, both Primary and Metastatic Tumors.', 'Negative regulation between the expression levels of receptor for hyaluronic acid-mediated motility and hyaluronan leads to cell migration in pancreatic cancer.', 'RHAMM, a receptor for hyaluronan-mediated motility, on normal human lymphocytes, thymocytes and malignant B cells: a mediator in B cell malignancy?', 'Interactions between Hyaluronan and Its Receptors (CD44, RHAMM) Regulate the Activities of Inflammation and Cancer.']"""
0,0,"""https://pubmed.ncbi.nlm.nih.gov/36870609""","""https://doi.org/10.1016/j.radonc.2023.109593""","""36870609""","""10.1016/j.radonc.2023.109593""","""Machine-learning with region-level radiomic and dosimetric features for predicting radiotherapy-induced rectal toxicities in prostate cancer patients""","""Background and purpose:   This study aims to build machine learning models to predict radiation-induced rectal toxicities for three clinical endpoints and explore whether the inclusion of radiomic features calculated on radiotherapy planning computerised tomography (CT) scans combined with dosimetric features can enhance the prediction performance.  Materials and methods:   183 patients recruited to the VoxTox study (UK-CRN-ID-13716) were included. Toxicity scores were prospectively collected after 2 years with grade ≥ 1 proctitis, haemorrhage (CTCAEv4.03); and gastrointestinal (GI) toxicity (RTOG) recorded as the endpoints of interest. The rectal wall on each slice was divided into 4 regions according to the centroid, and all slices were divided into 4 sections to calculate region-level radiomic and dosimetric features. The patients were split into a training set (75%, N = 137) and a test set (25%, N = 46). Highly correlated features were removed using four feature selection methods. Individual radiomic or dosimetric or combined (radiomic + dosimetric) features were subsequently classified using three machine learning classifiers to explore their association with these radiation-induced rectal toxicities.  Results:   The test set area under the curve (AUC) values were 0.549, 0.741 and 0.669 for proctitis, haemorrhage and GI toxicity prediction using radiomic combined with dosimetric features. The AUC value reached 0.747 for the ensembled radiomic-dosimetric model for haemorrhage.  Conclusions:   Our preliminary results show that region-level pre-treatment planning CT radiomic features have the potential to predict radiation-induced rectal toxicities for prostate cancer. Moreover, when combined with region-level dosimetric features and using ensemble learning, the model prediction performance slightly improved.""","""['Zhuolin Yang', 'David J Noble', 'Leila Shelley', 'Thomas Berger', 'Raj Jena', 'Duncan B McLaren', 'Neil G Burnet', 'William H Nailon']""","""[]""","""2023""","""None""","""Radiother Oncol""","""['CT imaging markers to improve radiation toxicity prediction in prostate cancer radiotherapy by stacking regression algorithm.', 'Prediction of response after chemoradiation for esophageal cancer using a combination of dosimetry and CT radiomics.', 'Machine learning-based radiomic models to predict intensity-modulated radiation therapy response, Gleason score and stage in prostate cancer.', 'Dose-volume analysis of predictors for chronic rectal toxicity after treatment of prostate cancer with adaptive image-guided radiotherapy.', 'Effectiveness of rectal displacement devices during prostate external-beam radiation therapy: A review.']"""
0,0,"""https://pubmed.ncbi.nlm.nih.gov/36870373""","""https://doi.org/10.1016/j.jsbmb.2023.106280""","""36870373""","""10.1016/j.jsbmb.2023.106280""","""Oxazolinyl derivatives of androst-16-ene as inhibitors of CYP17A1 activity and prostate carcinoma cells proliferation: Effects of substituents in oxazolinyl moiety""","""Steroid derivatives modified with nitrogen containing heterocycles are known to inhibit activity of steroidogenic enzymes, decrease proliferation of cancer cells and attract attention as promising anticancer agents. Specifically, 2'-(3β-hydroxyandrosta-5,16-dien-17-yl)-4',5'-dihydro-1',3'-oxazole 1a potently inhibited proliferation of prostate carcinoma cells. In this study we synthesized and investigated five new derivatives of 3β-hydroxyandrosta-5,16-diene comprising 4'-methyl or 4'-phenyl substituted oxazolinyl cycle 1 (b-f). Docking of compounds 1 (a-f) to CYP17A1 active site revealed that the presence of substitutents at C4' atom in oxazoline cycle, as well as C4' atom configuration, significantly affect docking poses of compounds in the complexes with enzyme. Testing of compounds 1 (a-f) as CYP17A1 inhibitors revealed that the only compound 1a, comprising unsubstituted oxazolinyl moiety, demonstrated strong inhibitory activity, while other compounds 1 (b-f) were slightly active or non active. Compounds 1 (a-f) efficiently decreased growth and proliferation of prostate carcinoma LNCaP and PC-3 cells at 96 h incubation; the effect of compound 1a was the most powerful. Compound 1a efficiently stimulated apoptosis and caused PC-3 cells death, that was demonstrated by a direct comparison of pro-apoptotic effects of compound 1a and abiraterone.""","""['Alexandra S Latysheva', 'Vladimir A Zolottsev', 'Alexander V Veselovsky', 'Kirill A Scherbakov', 'Galina E Morozevich', 'Dmitry D Zhdanov', 'Roman A Novikov', 'Alexander Y Misharin']""","""[]""","""2023""","""None""","""J Steroid Biochem Mol Biol""","""['Comparison of 17(20)E-21-Norpregnene oxazolinyl and benzoxazolyl derivatives as inhibitors of CYP17A1 activity and prostate carcinoma cells growth.', 'Novel oxazolinyl derivatives of pregna-5,17(20)-diene as 17α-hydroxylase/17,20-lyase (CYP17A1) inhibitors.', 'New steroidal oxazolines, benzoxazoles and benzimidazoles related to abiraterone and galeterone.', 'Novel Nitrogen Containing Steroid Derivatives for Prostate Cancer Treatment.', 'Oxazole-Based Compounds As Anticancer Agents.']"""
0,0,"""https://pubmed.ncbi.nlm.nih.gov/36870203""","""https://doi.org/10.1016/j.ejmp.2023.102550""","""36870203""","""10.1016/j.ejmp.2023.102550""","""A new target localization method for image-guided radiation therapy of prostate cancer""","""In imaged-guided radiation therapy (IGRT), target localization is usually done with rigid-body registration based on anatomy matching. Problems arise when the target volume can only be matched partially due to inter-fractional organ motion and deformation, resulting in deteriorated target coverage and critical structure sparing. A new target localization method is investigated in which the treatment target volume is aligned with the prescription isodose surface. Our study included 15 prostate patients previously treated with intensity-modulated radiation therapy (IMRT). Patient setup and target localization were performed using a CT-on-rails system before and after the IMRT treatment. IMRT plans were generated on the original simulation CTs (15) and the same MUs and leaf sequences were used to compute the dose distributions on post-treatment CTs (98) with the isocenter adjustments based on either anatomical structure matching or prescription isodose surface alignment. When patients were aligned with the traditional anatomy matching method, the dose to 95% of the CTV, D95, received 74.0 - 77.6 Gy and the minimum CTV dose, Dmin, was 61.9 - 71.6 Gy, respectively, in the cumulative dose distributions. The rectal dose-volume constraints were violated in 35.7% of the treatment fractions. When patients were aligned using the new localization method, the dose to 95% of the CTV, D95, received 74.0 - 78.2 Gy and the minimum CTV dose, Dmin, was 68.4 - 71.6 Gy, respectively, in the cumulative dose distributions. The rectal dose-volume constraints were violated in 17.3% of the treatment fractions. Traditional IGRT target localization based on anatomy matching is effective for population-based PTV margins but not ideal for those patients with large inter-fractional prostate rotation/deformation due to large rectal and bladder volume variation. The new method using the prescription isodose surface to align the target volume could improve the target coverage and rectal sparing for these patients, which can be implemented clinically to improve target dose delivery accuracy.""","""['C M Charlie Ma', 'Guoping Shan', 'Wei Hu', 'Robert A Price', 'Lili Chen']""","""[]""","""2023""","""None""","""Phys Med""","""['Dosimetric evaluation of image-guided radiation therapy for prostate cancer.', 'Assessment and management of interfractional variations in daily diagnostic-quality-CT guided prostate-bed irradiation after prostatectomy.', 'Target miss using PTV-based IMRT compared to robust optimization via coverage probability concept in prostate cancer.', 'SU-E-J-07: Image Guided Radiotherapy for Prostate Cancer: To Shift Or to Re-Plan?', 'Dosimetric and radiobiological consequences of computed tomography-guided adaptive strategies for intensity modulated radiation therapy of the prostate.']"""
0,0,"""https://pubmed.ncbi.nlm.nih.gov/36869937""","""http://www.ncbi.nlm.nih.gov/pmc/articles/pmc10247851/""","""36869937""","""PMC10247851""","""Opposite changes in the expression of clathrin and caveolin-1 in normal and cancerous human prostate tissue: putative clathrin-mediated recycling of EGFR""","""Endocytosis, an important macromolecule uptake process in cells, is known to be dysregulated in cancer. Clathrin and caveolin-1 proteins play a major role in receptor-mediated endocytosis. We have used a quantitative, unbiased and semi-automated method to measure in situ protein expression of clathrin and caveolin-1 in cancerous and paired normal (cancer adjacent, non-cancerous) human prostate tissue. There was a significant (p < 0.0001) increase in the expression of clathrin in prostate cancer samples (N = 29, n = 91) compared to normal tissue (N = 29, n = 67) (N = number of patients, n = number of cores in tissue arrays). Conversely, there was a significant (p < 0.0001) decrease in expression of caveolin-1 in prostate cancer tissue compared to normal prostate tissue. The opposite change in expression of the two proteins was highly correlated to increasing cancer aggressiveness. There was also a concurrent increase in the expression of epidermal growth factor receptor (EGFR), a key receptor in carcinogenesis, with clathrin in prostate cancer tissue, indicating recycling of EGFR through clathrin-mediated endocytosis (CME). These results indicate that in prostate cancer, caveolin-1-mediated endocytosis (CavME) may be acting as a brake and increase in CME may facilitate tumorigenicity and aggressiveness of prostate cancer through recycling of EGFR. Changes in the expression of these proteins can also potentially be used as a biomarker for prostate cancer to aid in diagnosis and prognosis and clinical decision-making.""","""['Boyu Xie', 'Hawra Zuhair', 'Rui Henrique', 'Michael Millar', 'Timothy Robson', 'Christopher Thrasivoulou', 'Kerry Dickens', 'Jane Pendjiky', 'Asif Muneer', 'Hiten Patel', 'Aamir Ahmed']""","""[]""","""2023""","""None""","""Histochem Cell Biol""","""['Clathrin-mediated EGFR endocytosis as a potential therapeutic strategy for overcoming primary resistance of EGFR TKI in wild-type EGFR non-small cell lung cancer.', 'Internalization mechanisms of the epidermal growth factor receptor after activation with different ligands.', 'MACC1 regulates clathrin-mediated endocytosis and receptor recycling of transferrin receptor and EGFR in colorectal cancer.', 'New trend in ligand-induced EGFR trafficking: A dual-mode clathrin-mediated endocytosis model.', 'Epidermal growth factor receptor and cancer: control of oncogenic signalling by endocytosis.', 'In focus in HCB.']"""
0,0,"""https://pubmed.ncbi.nlm.nih.gov/36868591""","""http://www.ncbi.nlm.nih.gov/pmc/articles/pmc9990667/""","""36868591""","""PMC9990667""","""Treatment burden in survivors of prostate and colorectal cancers: a qualitative interview study""","""Objectives:   Treatment burden is the workload of healthcare and the impact this has on the individual. Treatment burden is associated with poorer patient outcomes in several chronic diseases. Illness burden has been extensively studied in cancer, but little is known about treatment burden, particularly in those who have completed primary treatment for cancer. The aim of this study was to investigate treatment burden in survivors of prostate and colorectal cancers and their caregivers.  Design:   Semistructured interview study. Interviews were analysed using Framework and thematic analysis.  Setting:   Participants were recruited via general practices in Northeast Scotland.  Participants:   Eligible participants were individuals who had been diagnosed with colorectal or prostate cancer without distant metastases within the previous 5 years and their caregivers. Thirty-five patients and six caregivers participated: 22 patients had prostate and 13 had colorectal cancers (six male, seven female).  Results:   The term 'burden' did not resonate with most survivors, who expressed gratitude that time invested in cancer care could translate into improved survival. Cancer management was time consuming, but workload reduced over time. Cancer was usually considered as a discrete episode. Individual, disease and health system factors protected against or increased treatment burden. Some factors, such as health service configuration, were potentially modifiable. Multimorbidity contributed most to treatment burden and influenced treatment decisions and engagement with follow-up. The presence of a caregiver protected against treatment burden, but caregivers also experienced burden.  Conclusions:   Intensive cancer treatment and follow-up regimens do not necessarily lead to perceived burden. A cancer diagnosis serves as a strong motivator to engage in health management, but a careful balance exists between positive perceptions and burden. Treatment burden could lead to poorer cancer outcomes by influencing engagement with and decisions about care. Clinicians should ask about treatment burden and its impact, particularly in those with multimorbidity.  Trial registration number: NCT04163068.""","""['Rosalind Adam', 'Lisa Duncan', 'Sara J Maclennan', 'Louise Locock']""","""[]""","""2023""","""None""","""BMJ Open""","""[""Breast, Prostate, and Colorectal Cancer Survivors' Experiences of Using Publicly Available Physical Activity Mobile Apps: Qualitative Study."", 'Long-term disease-specific functioning among prostate cancer survivors and noncancer controls in the prostate, lung, colorectal, and ovarian cancer screening trial.', 'A comparison of general, genitourinary, bowel, and sexual quality of life among long term survivors of prostate, bladder, colorectal, and lung cancer.', 'Interventions for promoting habitual exercise in people living with and beyond cancer.', 'Interventions for promoting habitual exercise in people living with and beyond cancer.', ""Rural and Urban patients' Requirements and Experiences of Out-of-hours medical care after cancer (RUREO): a questionnaire study.""]"""
0,0,"""https://pubmed.ncbi.nlm.nih.gov/36868588""","""http://www.ncbi.nlm.nih.gov/pmc/articles/pmc9990651/""","""36868588""","""PMC9990651""","""Association between obstructive sleep apnoea and cancer: a cross-sectional, population-based study of the DISCOVERY cohort""","""Objectives:   Nocturnal hypoxia in obstructive sleep apnoea (OSA) is a potential risk factor for cancer. We aimed to investigate the association between OSA measures and cancer prevalence in a large national patient cohort.  Design:   Cross-sectional study.  Settings:   44 sleep centres in Sweden.  Participants:   62 811 patients from the Swedish registry for positive airway pressure (PAP) treatment in OSA, linked to the national cancer registry and national socioeconomic data (the course of DIsease in patients reported to Swedish CPAP, Oxygen and VEntilator RegistrY cohort).  Outcome measures:   After propensity score matching for relevant confounders (anthropometric data, comorbidities, socioeconomic status, smoking prevalence), sleep apnoea severity, measured as Apnoea-Hypopnoea Index (AHI) or Oxygen Desaturation Index (ODI), were compared between those with and without cancer diagnosis up to 5 years prior to PAP initiation. Subgroup analysis for cancer subtype was performed.  Results:   OSA patients with cancer (n=2093) (29.8% females, age 65.3 (SD 10.1) years, body mass index 30 (IQR 27-34) kg/m2) had higher median AHI (n/hour) (32 (IQR 20-50) vs 30 (IQR 19-45), n/hour, p=0.002) and median ODI (n/hour) (28 (IQR 17-46) vs 26 (IQR 16-41), p<0.001) when compared with matched OSA patients without cancer. In subgroup analysis, ODI was significantly higher in OSA patients with lung cancer (N=57; 38 (21-61) vs 27 (16-43), p=0.012)), prostate cancer (N=617; 28 (17-46) vs 24, (16-39)p=0.005) and malignant melanoma (N=170; 32 (17-46) vs 25 (14-41),p=0.015).  Conclusions:   OSA mediated intermittent hypoxia was independently associated with cancer prevalence in this large, national cohort. Future longitudinal studies are warranted to study the potential protective influence of OSA treatment on cancer incidence.""","""['Andreas Palm', 'J Theorell-Haglöw', 'Johan Isakson', 'Mirjam Ljunggren', 'Josefin Sundh', 'Magnus Per Ekström', 'Ludger Grote']""","""[]""","""2023""","""None""","""BMJ Open""","""['Effects of opioid, hypnotic and sedating medications on sleep-disordered breathing in adults with obstructive sleep apnoea.', 'Polysomnography in patients with obstructive sleep apnea: an evidence-based analysis.', 'Hyperlipidaemia prevalence and cholesterol control in obstructive sleep apnoea: Data from the European sleep apnea database (ESADA).', 'Partial failure of CPAP treatment for sleep apnoea: Analysis of the French national sleep database.', 'Drug therapy for obstructive sleep apnoea in adults.']"""
