,id,PMID Link,DOI Link,PMID,DOI,Title,Abstract,Authors,Affiliations,Year,Date,Journal,Citations
0,0,"""https://pubmed.ncbi.nlm.nih.gov/33945961""","""https://doi.org/10.1016/j.suronc.2021.101588""","""33945961""","""10.1016/j.suronc.2021.101588""","""Partial nephrectomy in frail patients: Benefits of robot-assisted surgery""","""Background:   To compare the effect of robot-assisted (RAPN) vs. open (OPN) partial nephrectomy on short-term postoperative outcomes and total hospital charges in frail patients with non-metastatic renal cell carcinoma (RCC).  Methods:   Within the National Inpatient Sample database we identified 2745 RCC patients treated with either RAPN or OPN between 2008 and 2015, who met the Johns Hopkins Adjusted Clinical Groups frailty-defining indicator criteria. We examined the rates of RAPN vs. OPN over time. Moreover, we compared the effect of RAPN vs. OPN on short-term postoperative outcomes and total hospital charges. Time trends and multivariable logistic, Poisson and linear regression models were applied.  Results:   Overall, 1109 (40.4%) frail patients were treated with RAPN. Rates of RAPN increased over time, from 16.3% to 54.7% (p < 0.001). Frail RAPN patients exhibited lower rates (all p < 0.001) of overall complications (35.3 vs. 48.3%), major complications (12.4 vs. 20.4%), blood transfusions (8.0 vs. 13.5%), non-home-based discharge (9.6 vs. 15.2%), shorter length of stay (3 vs. 4 days), but higher total hospital charges ($50,060 vs. $45,699). Moreover, RAPN independently predicted (all p < 0.001) lower risk of overall complications (OR: 0.58), major complications (OR: 0.55), blood transfusions (OR: 0.60) and non-home-based discharge (OR: 0.51), as well as shorter LOS (RR: 0.77) but also higher total hospital charges (RR: +$7682), relative to OPN.  Conclusions:   In frail patients, RAPN is associated with lower rates of short-term postoperative complications, blood transfusions and non-home-based discharge, as well as with shorter LOS than OPN. However, RAPN use also results in higher total hospital charges.""","""['Giuseppe Rosiello', 'Carlotta Palumbo', 'Marina Deuker', 'Lara Franziska Stolzenbach', 'Thomas Martin', 'Zhe Tian', 'Alessandro Larcher', 'Umberto Capitanio', 'Francesco Montorsi', 'Shahrokh F Shariat', 'Anil Kapoor', 'Fred Saad', 'Alberto Briganti', 'Pierre I Karakiewicz']""","""[]""","""2021""","""None""","""Surg Oncol""","""['Systematic Review and Meta-Analysis of Comparative Studies Reporting Perioperative Outcomes of Robot-Assisted Partial Nephrectomy Versus Open Partial Nephrectomy.', ""Functional and oncological outcomes of open, laparoscopic and robot-assisted partial nephrectomy: a multicentre comparative matched-pair analyses with a median of 5\xa0years' follow-up."", 'Open Partial Nephrectomy vs. Robot-assisted Partial Nephrectomy for a Renal Tumor Larger than 4 cm: a Propensity Score Matching Analysis.', 'Robotic-assisted partial nephrectomy provides better operative outcomes as compared to the laparoscopic and open approaches: results from a prospective cohort study.', 'The comparison of perioperative outcomes of robot-assisted and open partial nephrectomy: a systematic review and meta-analysis.', 'Last Resort from Nursing Shortage? Comparative Cost Analysis of Open vs. Robot-Assisted Partial Nephrectomies with a Focus on the Costs of Nursing Care.', 'Comparison of Clinical Outcomes between Robot-Assisted Partial Nephrectomy and Cryoablation in Elderly Patients with Renal Cancer.', 'Comparison of 1-Year Health Care Expenditures and Utilization Following Minimally Invasive vs Open Nephrectomy.']"""
0,0,"""https://pubmed.ncbi.nlm.nih.gov/33945816""","""https://doi.org/10.1016/j.urology.2021.03.046""","""33945816""","""10.1016/j.urology.2021.03.046""","""Letter to the Editor RE: Multi-Institutional Outcomes and Associations after Excision and Primary Anastomosis for Radiotherapy-Associated Bulbomembranous Urethral Stenoses Following Prostate Cancer Treatment""","""None""","""['Jonathan N Warner', 'Maxx A Gallegos']""","""[]""","""2021""","""None""","""Urology""","""['Author Reply.', 'Multi-institutional Outcomes and Associations After Excision and Primary Anastomosis for Radiotherapy-associated Bulbomembranous Urethral Stenoses Following Prostate Cancer Treatment.', 'Multi-institutional Outcomes and Associations After Excision and Primary Anastomosis for Radiotherapy-associated Bulbomembranous Urethral Stenoses Following Prostate Cancer Treatment.', 'Outcomes after urethroplasty for radiotherapy induced bulbomembranous urethral stricture disease.', 'Urethroplasty for radiotherapy induced bulbomembranous strictures: a multi-institutional experience.', 'Treatment of Radiation-Induced Urethral Strictures.', 'Urethral strictures and the cancer survivor.']"""
0,0,"""https://pubmed.ncbi.nlm.nih.gov/33945815""","""https://doi.org/10.1016/j.urology.2021.04.022""","""33945815""","""10.1016/j.urology.2021.04.022""","""Author Reply""","""None""","""['Rourke Kf']""","""[]""","""2021""","""None""","""Urology""","""['Letter to the Editor RE: Multi-Institutional Outcomes and Associations after Excision and Primary Anastomosis for Radiotherapy-Associated Bulbomembranous Urethral Stenoses Following Prostate Cancer Treatment.', 'The dosimetry of prostate brachytherapy-induced urethral strictures.', 'Letter to the Editor RE: Multi-Institutional Outcomes and Associations after Excision and Primary Anastomosis for Radiotherapy-Associated Bulbomembranous Urethral Stenoses Following Prostate Cancer Treatment.', 'Correlation between prostate brachytherapy-related urethral stricture and peri-apical urethral dosimetry: a matched case-control study.', 'Management of Urethral Stricture and Bladder Neck Contracture Following Primary and Salvage Treatment of Prostate Cancer.', 'The pre-operative and post-operative imaging appearances of urethral strictures and surgical techniques.']"""
0,0,"""https://pubmed.ncbi.nlm.nih.gov/33945534""","""http://www.ncbi.nlm.nih.gov/pmc/articles/pmc8121287/""","""33945534""","""PMC8121287""","""Copy number signature analysis tool and its application in prostate cancer reveals distinct mutational processes and clinical outcomes""","""Genome alteration signatures reflect recurring patterns caused by distinct endogenous or exogenous mutational events during the evolution of cancer. Signatures of single base substitution (SBS) have been extensively studied in different types of cancer. Copy number alterations are important drivers for the progression of multiple cancer. However, practical tools for studying the signatures of copy number alterations are still lacking. Here, a user-friendly open source bioinformatics tool ""sigminer"" has been constructed for copy number signature extraction, analysis and visualization. This tool has been applied in prostate cancer (PC), which is particularly driven by complex genome alterations. Five copy number signatures are identified from human PC genome with this tool. The underlying mutational processes for each copy number signature have been illustrated. Sample clustering based on copy number signature exposure reveals considerable heterogeneity of PC, and copy number signatures show improved PC clinical outcome association when compared with SBS signatures. This copy number signature analysis in PC provides distinct insight into the etiology of PC, and potential biomarkers for PC stratification and prognosis.""","""['Shixiang Wang', 'Huimin Li', 'Minfang Song', 'Ziyu Tao', 'Tao Wu', 'Zaoke He', 'Xiangyu Zhao', 'Kai Wu', 'Xue-Song Liu']""","""[]""","""2021""","""None""","""PLoS Genet""","""['Sigflow: an automated and comprehensive pipeline for cancer genome mutational signature analysis.', 'The repertoire of copy number alteration signatures in human cancer.', 'Signatures of copy number alterations in human cancer.', 'Copy number alteration signatures as biomarkers in cancer: a review.', 'An overview of mutational and copy number signatures in human cancer.', 'Identification of hepatocellular carcinoma-related subtypes and development of a prognostic model: a study based on ferritinophagy-related genes.', 'Mutational signature dynamics shaping the evolution of oesophageal adenocarcinoma.', 'Deep learning model accurately classifies metastatic tumors from primary tumors based on mutational signatures.', 'Integrating machine learning and single-cell trajectories to analyze T-cell exhaustion to predict prognosis and immunotherapy in colon cancer patients.', 'Copy number alteration features in pan-cancer homologous recombination deficiency prediction and biology.']"""
0,0,"""https://pubmed.ncbi.nlm.nih.gov/33945533""","""http://www.ncbi.nlm.nih.gov/pmc/articles/pmc8096091/""","""33945533""","""PMC8096091""","""Development and validation of a set of novel and robust 4-lncRNA-based nomogram predicting prostate cancer survival by bioinformatics analysis""","""Background and objective:   Accumulating evidence shows that long noncoding RNAs (lncRNAs) possess great potential in the diagnosis and prognosis of prostate cancer (PCa). Therefore, this study aimed to construct an lncRNA-based signature to more accurately predict the prognosis of different PCa patients, so as to improve patient management and prognosis.  Methods:   Through univariate and multivariate Cox regression analysis, this study constructed a 4 lncRNAs-based prognosis nomogram for the classification and prediction of survival risk in patients with PCa based on TCGA data. Then we used the data of TCGA and ICGC to verify the performance of our prediction model. The receiver operating characteristic curve was plotted for detecting and validating our prediction model sensitivity and specificity. In addition, Cox regression analysis was conducted to examine whether the signature's prediction ability was independent of additional clinicopathological variables. Possible biological functions for those prognostic lncRNAs were predicted on those 4 protein-coding genes (PCGs) related to lncRNAs.  Results:   Four lncRNAs (HOXB-AS3, YEATS2-AS1, LINC01679, PRRT3-AS1) were extracted after COX regression analysis for classifying patients into high and low-risk groups by different OS rates. As suggested by ROC analysis, our proposed model showed high sensitivity and specificity. Independent prognostic capability of the model from other clinicopathological factors was indicated through further analysis. Based on functional enrichment, those action sites for prognostic lncRNAs were mostly located in the extracellular matrix and cell membrane, and their functions are mainly associated with the adhesion, activation and transport of the components across the extracellular matrix or cell membrane.  Conclusion:   Our current study successfully identifies a novel candidate, which can provide more convincing evidence for prognosis in addition to the traditional clinicopathological indicators to predict the PCa survival, and laying the foundation for offering potentially novel therapeutic treatment. Additionally, this study sheds more lights on the PCa-related molecular mechanisms.""","""['Peng Zhang', 'Xiaodong Tan', 'Daoqiang Zhang', 'Qi Gong', 'Xuefeng Zhang']""","""[]""","""2021""","""None""","""PLoS One""","""['Six-long non-coding RNA signature predicts recurrence-free survival in hepatocellular carcinoma.', 'Identification of a RNA-Seq Based 8-Long Non-Coding RNA Signature Predicting Survival in Esophageal Cancer.', 'Identification of a nomogram based on an 8-lncRNA signature as a novel diagnostic biomarker for head and neck squamous cell carcinoma.', 'The evolution of long noncoding RNA acceptance in prostate cancer initiation, progression, and its clinical utility in disease management.', 'Clinical prospects of long noncoding RNAs as novel biomarkers and therapeutic targets in prostate cancer.', 'm6A-related long noncoding RNAs predict prognosis and indicate therapeutic response in endometrial carcinoma.', 'A novel cuproptosis-related LncRNA signature: Prognostic and therapeutic value for acute myeloid leukemia.', 'The integration of single-cell sequencing, TCGA, and GEO data analysis revealed that PRRT3-AS1 is a biomarker and therapeutic target of SKCM.', 'The Risk Correlation between N7-Methylguanosine Modification-Related lncRNAs and Survival Prognosis of Oral Squamous Cell Carcinoma Based on Comprehensive Bioinformatics Analysis.']"""
0,0,"""https://pubmed.ncbi.nlm.nih.gov/33945018""","""http://www.ncbi.nlm.nih.gov/pmc/articles/pmc8172409/""","""33945018""","""PMC8172409""","""Apoptosis-mediated anticancer activity in prostate cancer cells of a chestnut honey (Castanea sativa L.) quinoline-pyrrolidine gamma-lactam alkaloid""","""Prostate cancer (PCa) is the most common malignancy in men and represents the second leading cause of cancer deaths in Western countries. PCa is initially androgen-dependent, however, this tumor inevitably progresses as castration-resistant prostate cancer (CRPC), which represents the most aggressive phase of the pathology. In this work, in two CRPC cell lines (DU145 and PC3), we studied the in vitro inhibitory properties of the tryptophan-derived endogenous metabolite kynurenic acid (KYNA) and of the lactam form of 3-2'-pyrrilonidinyl-kynurenic acid (3-PKA-L), alkaloids usually present in combination in chestnut honey. Cytotoxicity was evaluated by 3-(4,5-dimethylthiazole-2-yl)-2,5-diphenyltetrazolium bromide (MTT) assay, cell colony formation assay, and Western blot analysis of the major mediator proteins involved in apoptotic processes. In all experiments, KYNA was scarcely or not active while 3-PKA-L showed anticancer activity in the high concentration range (0.01 mM - 1 mM) from 24 to 72 h. The results obtained showed that cell death was induced by extrinsic apoptotic pathway, by cell morphological changes and reduction of cell colonies number. These novel results represent the first promising step to the accurate description of 3-PKA-L cytotoxic effect, not observed with KYNA, paving the way to the search of new anticancer agents, as well as to the better understanding of the physiopathological role of this interesting natural product.""","""['Giangiacomo Beretta', 'Roberta Manuela Moretti', 'Rita Nasti', 'Raffaella Cincinelli', 'Sabrina Dallavalle', 'Marina Montagnani Marelli']""","""[]""","""2021""","""None""","""Amino Acids""","""['Cytotoxic effects of a triterpene-enriched fraction of Cecropia pachystachya on the human hormone-refractory prostate cancer PC3 cell line.', 'Sanguinarine causes cell cycle blockade and apoptosis of human prostate carcinoma cells via modulation of cyclin kinase inhibitor-cyclin-cyclin-dependent kinase machinery.', 'Piperine blocks voltage gated K+ current and inhibits proliferation in androgen sensitive and insensitive human prostate cancer cell lines.', 'Corn silk maysin induces apoptotic cell death in PC-3 prostate cancer cells via mitochondria-dependent pathway.', 'A combination index and glycoproteomics-based approach revealed synergistic anticancer effects of curcuminoids of turmeric against prostate cancer PC3 cells.', ""Chemical Characterization of Honey and Its Effect (Alone as well as with Synthesized Silver Nanoparticles) on Microbial Pathogens' and Human Cancer Cell Lines' Growth."", 'Protective Effect of Thyme and Chestnut Honeys Enriched with Bee Products against Benzo(a)pyrene-Induced DNA Damage.', 'Tetrahydroquinolinone derivatives exert antiproliferative effect on lung cancer cells through apoptosis induction.', 'Dual Effect of Tryptamine on Prostate Cancer Cell Growth Regulation: A Pilot Study.', 'Sophocarpine inhibits tumor progression by antagonizing the PI3K/AKT/mTOR signaling pathway in castration-resistant prostate cancer.']"""
0,0,"""https://pubmed.ncbi.nlm.nih.gov/33944959""","""https://doi.org/10.1007/s00259-021-05369-1""","""33944959""","""10.1007/s00259-021-05369-1""","""Prospective comparison of 18F-PSMA-1007 PET/CT, whole-body MRI and CT in primary nodal staging of unfavorable intermediate and high-risk prostate cancer""","""None""","""['John Campaña', 'Patricia Bernal']""","""[]""","""2021""","""None""","""Eur J Nucl Med Mol Imaging""","""['Response to the Letter to the Editor: Prospective comparison of 18F-PSMA-1007 PET/CT, whole-body MRI and CT in primary nodal staging of unfavourable intermediate- and high-risk prostate cancer.', 'Prospective comparison of 18F-PSMA-1007 PET/CT, whole-body MRI and CT in primary nodal staging of unfavourable intermediate- and high-risk prostate cancer.', 'Prospective comparison of 18F-PSMA-1007 PET/CT, whole-body MRI and CT in primary nodal staging of unfavourable intermediate- and high-risk prostate cancer.', 'Response to the Letter to the Editor: Prospective comparison of 18F-PSMA-1007 PET/CT, whole-body MRI and CT in primary nodal staging of unfavourable intermediate- and high-risk prostate cancer.', 'More advantages in detecting bone and soft tissue metastases from prostate cancer using 18F-PSMA PET/CT.', '68Ga-PSMA PET/CT and PET/MRI in high-risk prostate cancer patients.', 'PET/CT With 68Ga-PSMA in Prostate Cancer: Radiopharmaceutical Background and Clinical Implications.', 'The prognostic value of 18F-PSMA-1007 PET/CT in predicting pathological upgrading of newly diagnosed prostate cancer from systematic biopsy to radical prostatectomy.']"""
0,0,"""https://pubmed.ncbi.nlm.nih.gov/33942735""","""None""","""33942735""","""None""","""Changes in prolactin receptor location in prostate tumors""","""Introduction:   Prolactin (PRL) binds its receptor (PRLR) and stimulates cell proliferation, differentiation and survival in prostate cancer (PCa) cell lines via STAT5a, MAPK and AKT.  Objective:   To evaluate the expression of PRL and PRLR in normal and tumor prostate tissues with different Gleason patterns.  Methods:   Samples of normal, benign prostatic hyperplasia and PCa with different Gleason patterns were selected from radical prostatectomy. The intensity, location and percentage of stained cells for PRL and PRLR were evaluated by Immunohistochemistry. Co-localization was observed by confocal microscopy.  Results:   PRL was expressed diffusely and with a mild intensity in the cytoplasm of normal and tumor prostate luminal cells. Its expression only augmented in the Gleason 3 pattern (p< 0.0001). The immunostaining intensity and the percentage of positive cells for PRLR did not vary between normal and tumor tissues. However, the location of the PRLR was modified by the tumorigenic process.In non-tumor tissues, PRLR expression was mostly in plasma membrane in the apical zone of epithelial cells. In tumor tissues, it was expressed in intracellular vesicles.The co-localization of PRL and PRLR was demonstrated in normal and tumor tissues suggesting that PRL could be acting in an autocrine and paracrine manner.  Conclusion:   PRL and its receptor were present in the cytoplasm of the epithelial cells of the normal and tumor prostate gland. In tumor tissues, the change in the location and appearance of cryptic PRLRs that store PRL may keep active the different signaling pathways related to cell proliferation and survival.""","""['Gastón López Fontana', 'Lara Rey', 'Flavia Santiano', 'Rodrigo López Fontana', 'José Daniel López Laur', 'Leila Zyla', 'Paula Valdemoros', 'Martín E Guerrero-Giménez', 'Juan Manuel Fernández-Muñoz', 'Silvina Gómez', 'Flavia Bruna', 'Juan Manuel Guglielmi', 'Rubén Carón', 'Constanza López Fontana']""","""[]""","""2021""","""None""","""Arch Esp Urol""","""['Diphenylbutylpiperidine Antipsychotic Drugs Inhibit Prolactin Receptor Signaling to Reduce Growth of Pancreatic Ductal Adenocarcinoma in Mice.', 'Carboxypeptidase-D is elevated in prostate cancer and its anti-apoptotic activity is abolished by combined androgen and prolactin receptor targeting.', 'Internalization of prolactin receptor and prolactin in transfected cells does not involve nuclear translocation.', 'Prolactin receptor signaling: A novel target for cancer treatment - Exploring anti-PRLR signaling strategies.', 'Molecular pathways: blockade of the PRLR signaling pathway as a novel antihormonal approach for the treatment of breast and prostate cancer.']"""
0,0,"""https://pubmed.ncbi.nlm.nih.gov/33941976""","""https://doi.org/10.47391/jpma.1169""","""33941976""","""10.47391/JPMA.1169""","""Giant dumbbell-shaped prostatic cystadenoma presenting as pelvic and scrotal mass""","""This study reports the case of an elderly man with a large tumour of the pelvic cavity and scrotum which was once diagnosed as a prostate cyst. Imaging studies considered the source of the tumour to be prostate, and the tumour was ultimately diagnosed by confirmed tissue expression of prostate specific antigen (PSA) and prostate acid phosphatase (PSAP) after surgery. This is the first report about dumbbell-shaped prostatic cystadenoma with invasive growth and even urethral damage, but there was no evidence of clear malignancy. Early diagnosis and treatment are crucial in such kinds of diseases.""","""['Xiao Wei Zeng', 'Shao Xing Zhu', 'Yi Peng Xu', 'Lin Feng Zheng', 'Zong Ping Wang', 'Jin Chao Chen', 'Ying Jun Jiang']""","""[]""","""2021""","""None""","""J Pak Med Assoc""","""['Rapid Recurrence of Giant Multilocular Prostatic Cystadenoma after Laparoscopic Excision for Primary Case: A Case Report.', 'Giant multilocular cystadenoma of the prostate: a rare differential diagnosis of benign prostatic hyperplasia.', 'Giant multilocular prostatic cystadenoma.', 'A Case of Giant Multilocular Prostatic Cystadenoma Resected by Laparoscopic Pelvic Cystectomy : A Case Report.', 'A case of prostatic cystadenoma.', 'Case report: Giant unilocular prostate cystadenoma: A rarer condition with a single cystic mass.']"""
0,0,"""https://pubmed.ncbi.nlm.nih.gov/33941867""","""https://doi.org/10.1038/s41391-021-00371-y""","""33941867""","""10.1038/s41391-021-00371-y""","""Optimizing prostate-targeted biopsy schemes in men with multiple mpMRI visible lesions: should we target all suspicious areas? Results of a two institution series""","""Background:   To assess the diagnostic added value of sampling secondary lesions at prostate mpMRI (SL) in addition to index lesion (IL) in detecting significant prostate cancer (csPCa) when also systematic biopsy (SBx) is performed.  Methods:   We relied on a cohort of 312 men with two suspicious lesions at prostate mpMRI who underwent subsequent targeted biopsy of each lesion (TBx) and concomitant SBx at two tertiary-referral centers between 2013 and 2019. The study outcome was the added value of targeting SL (i.e., the one with a lower PI-RADS score and/or the smaller size compared to IL) in the detection of csPCa. To this aim, we compared different biopsy strategies (SBx + overall TBx vs SBx + IL-targeted biopsy vs SBx + SL-targeted biopsy) and assessed whether SL features could be correlated with detection of csPCa at overall TBx in a multivariable logistic regression model (MVA).  Results:   Overall, 44% of men had csPCa at TBx of all lesions while 39% and 23% of men had csPCa found in IL and SL, respectively. The rate of csPCa found at SBx, IL-TBx, and SL-TBx only was 5%, 6%, and 2%, respectively. The detection rate of csPCa for SBx + IL-TBx was 47%. The addition of SL-TBx increased csPCa detection by only 2% (p = 0.12). At MVA, neither PI-RADS of SL nor the number of cores targeting SL was associated with an increased detection of csPCa (all p > 0.3). Conversely, age (OR: 1.07), PSA (OR: 1.07), prostate volume (OR: 0.98), and PI-RADS of the IL (OR: 2.36) were independently associated with csPCa detection at TBx (all p < 0.01).  Conclusions:   There is no significant benefit in terms of csPCa detection when an adequate SBx is performed in combination with IL-TBx in patients with multiple mpMRI lesions. In these men target biopsy of secondary lesions can be safely omitted.""","""['Armando Stabile', 'Francesco Barletta', 'Giovanni Motterle', 'Francesco Pellegrino', 'Gabriele Sorce', 'Elio Mazzone', 'Simone Scuderi', 'Giuseppe Ottone Cirulli', 'Vito Cucchiara', 'Antonio Esposito', 'Giorgio Gandaglia', 'Nicola Fossati', 'Francesco De Cobelli', 'Francesco Montorsi', 'R Jeffrey Karnes', 'Alberto Briganti']""","""[]""","""2021""","""None""","""Prostate Cancer Prostatic Dis""","""['Prostate cancer detection rate in men undergoing transperineal template-guided saturation and targeted prostate biopsy.', 'Assessing the need for systematic biopsies in addition to targeted biopsies according to the characteristics of the index lesion at mpMRI. Results from a large, multi-institutional database.', 'Optimizing Combined Magnetic Resonance Imaging (MRI)-Targeted and Systematic Biopsy Strategies: Sparing the Multiparametric MRI-Negative Transitional Zone in Presence of Exclusively Peripheral Multiparametric MRI-Suspect Lesions.', 'Positive Predictive Value of Prostate Imaging Reporting and Data System Version 2 for the Detection of Clinically Significant Prostate Cancer: A Systematic Review and Meta-analysis.', 'Follow-up of negative MRI-targeted prostate biopsies: when are we missing cancer?', 'Novel sampling scheme with reduced cores in men with multiparametric MRI-visible lesions undergoing prostate biopsy.']"""
